age,race,sex,marital_status,relationship,native_country,occupation,workclass,capital_gain,capital_loss,education,hours_per_week,label
66,Black,Female,Widowed,Not-in-family,United-States,Transport-moving,Local-gov,0,0,HS-grad,40,False
35,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Bachelors,40,True
53,White,Male,Married-civ-spouse,Husband,United-States,Tech-support,Private,0,0,Some-college,40,False
55,Black,Male,Divorced,Unmarried,United-States,Exec-managerial,State-gov,0,0,Bachelors,40,False
22,White,Female,Never-married,Not-in-family,United-States,Sales,Private,0,0,Assoc-voc,37,False
31,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,50,False
42,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,Some-college,40,False
18,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,40,False
21,White,Female,Never-married,Own-child,United-States,,,0,0,Some-college,40,False
30,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-inc,0,0,Bachelors,40,True
43,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-not-inc,0,0,HS-grad,35,False
52,White,Male,Divorced,Not-in-family,United-States,,,0,0,HS-grad,45,True
31,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Self-emp-inc,0,0,Some-college,40,False
51,White,Female,Divorced,Unmarried,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
64,White,Male,Divorced,Not-in-family,United-States,Prof-specialty,Self-emp-not-inc,0,0,Masters,50,False
32,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,Private,13550,0,Masters,60,True
40,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,7688,0,HS-grad,50,True
19,White,Female,Never-married,Own-child,Mexico,Other-service,Self-emp-not-inc,0,0,Some-college,40,False
34,White,Female,Divorced,Own-child,United-States,,,0,0,Bachelors,40,False
49,White,Female,Divorced,Not-in-family,United-States,Sales,Private,0,0,HS-grad,32,False
26,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,10th,40,False
41,Black,Male,Separated,Not-in-family,United-States,Machine-op-inspct,Private,0,0,Some-college,40,False
41,White,Male,Married-civ-spouse,Husband,United-States,Protective-serv,Local-gov,0,0,HS-grad,40,False
62,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,State-gov,0,0,Bachelors,38,False
25,White,Male,Never-married,Not-in-family,United-States,,,0,0,Some-college,40,False
22,Black,Male,Never-married,Own-child,United-States,,,0,0,Some-college,40,False
27,Black,Female,Married-civ-spouse,Wife,,,,0,0,Bachelors,35,True
65,White,Male,Widowed,Not-in-family,United-States,Exec-managerial,Local-gov,2009,0,12th,44,False
61,Black,Male,Married-civ-spouse,Husband,United-States,Other-service,Self-emp-not-inc,0,0,HS-grad,12,False
31,White,Female,Married-civ-spouse,Wife,United-States,Exec-managerial,Private,0,0,HS-grad,35,False
43,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Private,0,0,Some-college,40,False
51,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,40,True
18,White,Female,Never-married,Own-child,United-States,,,0,0,HS-grad,40,False
33,White,Male,Never-married,Not-in-family,United-States,Exec-managerial,Private,0,0,Some-college,45,False
33,White,Female,Separated,Unmarried,United-States,,,0,0,HS-grad,20,False
48,White,Male,Divorced,Not-in-family,United-States,Sales,Self-emp-not-inc,0,0,Bachelors,60,False
58,White,Female,Divorced,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
27,White,Male,Never-married,Own-child,United-States,Craft-repair,Private,0,0,Assoc-acdm,40,False
50,White,Female,Never-married,Not-in-family,United-States,Exec-managerial,State-gov,0,0,Bachelors,40,False
36,White,Female,Separated,Unmarried,United-States,Craft-repair,Private,0,0,HS-grad,40,False
61,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Federal-gov,0,1887,Some-college,40,True
36,White,Male,Divorced,Own-child,United-States,Transport-moving,Private,0,0,HS-grad,40,False
30,White,Male,Divorced,Not-in-family,United-States,Craft-repair,Self-emp-not-inc,0,0,Some-college,35,False
50,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-not-inc,0,0,Doctorate,23,False
25,White,Female,Married-civ-spouse,Wife,United-States,Exec-managerial,State-gov,0,0,Some-college,19,False
22,White,Female,Never-married,Not-in-family,United-States,Sales,Private,0,1762,10th,25,False
64,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-inc,0,0,Assoc-voc,10,False
47,White,Female,Divorced,Unmarried,Cuba,Machine-op-inspct,Private,0,0,9th,40,False
21,White,Male,Never-married,Own-child,United-States,,,0,0,Some-college,40,False
55,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,50,True
57,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,HS-grad,40,False
51,White,Female,Married-civ-spouse,Wife,United-States,Adm-clerical,Private,0,0,Some-college,35,False
38,White,Male,Never-married,Not-in-family,United-States,Farming-fishing,Self-emp-not-inc,0,0,HS-grad,52,False
47,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-inc,0,0,HS-grad,40,True
24,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Assoc-acdm,15,False
47,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,Private,0,0,Masters,40,True
27,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,11th,40,False
52,White,Male,Married-civ-spouse,Husband,United-States,Adm-clerical,Private,0,0,Assoc-voc,40,False
43,Asian-Pac-Islander,Male,Divorced,Not-in-family,United-States,Handlers-cleaners,Federal-gov,0,0,Some-college,40,False
35,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,HS-grad,48,False
25,Black,Male,Never-married,Not-in-family,Japan,Other-service,Private,0,0,HS-grad,40,False
37,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,40,False
47,White,Male,Married-civ-spouse,Husband,Mexico,Adm-clerical,Private,0,0,HS-grad,40,False
25,White,Female,Never-married,Not-in-family,United-States,Tech-support,Private,0,0,Assoc-acdm,45,False
21,White,Female,Never-married,Own-child,United-States,Exec-managerial,State-gov,0,0,Some-college,20,False
44,White,Male,Married-civ-spouse,Husband,United-States,Sales,Self-emp-inc,0,0,Some-college,45,True
35,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,45,False
53,White,Male,Separated,Unmarried,United-States,Transport-moving,Private,0,0,HS-grad,45,False
60,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Self-emp-not-inc,3137,0,Some-college,46,False
56,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,7th-8th,36,False
58,White,Female,Never-married,Not-in-family,United-States,Adm-clerical,State-gov,0,0,HS-grad,16,False
31,White,Female,Married-civ-spouse,Wife,United-States,Prof-specialty,Private,3908,0,Some-college,40,False
17,White,Female,Never-married,Own-child,United-States,,,0,0,11th,8,False
42,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,1579,HS-grad,42,False
32,White,Male,Never-married,Unmarried,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
35,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Private,0,0,Bachelors,50,False
21,White,Female,Never-married,Own-child,United-States,Other-service,Private,0,0,HS-grad,40,False
20,White,Female,Never-married,Not-in-family,United-States,,,0,0,Some-college,25,False
51,White,Female,Never-married,Not-in-family,United-States,Prof-specialty,Local-gov,0,0,Bachelors,55,False
26,Asian-Pac-Islander,Male,Never-married,Own-child,Taiwan,Adm-clerical,Private,0,0,Bachelors,40,False
48,White,Male,Divorced,Unmarried,United-States,Sales,Private,0,0,Some-college,45,False
29,White,Male,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Bachelors,40,False
51,White,Male,Divorced,Not-in-family,United-States,Sales,Self-emp-not-inc,0,0,HS-grad,40,False
23,White,Female,Never-married,Not-in-family,United-States,Tech-support,Private,0,0,Assoc-voc,40,False
23,White,Female,Never-married,Own-child,United-States,Adm-clerical,Private,0,0,Some-college,40,False
55,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,HS-grad,40,False
41,White,Male,Married-civ-spouse,Husband,Mexico,Other-service,Private,0,0,1st-4th,43,False
57,Black,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,9th,55,True
51,White,Male,Married-civ-spouse,Husband,United-States,Exec-managerial,State-gov,0,0,Masters,50,True
32,White,Male,Never-married,Not-in-family,United-States,Prof-specialty,Private,0,0,Bachelors,40,True
25,White,Male,Never-married,Own-child,United-States,Other-service,Local-gov,0,0,HS-grad,40,False
31,Black,Female,Never-married,Unmarried,United-States,Other-service,Private,0,0,Some-college,40,False
38,Black,Female,Divorced,Unmarried,United-States,,,0,0,HS-grad,40,False
22,White,Male,Never-married,Not-in-family,United-States,Farming-fishing,Private,0,0,HS-grad,50,False
27,White,Male,Never-married,Not-in-family,United-States,Adm-clerical,Private,0,0,HS-grad,40,False
41,White,Female,Divorced,Not-in-family,,Tech-support,Private,0,0,Bachelors,30,False
24,White,Female,Never-married,Own-child,United-States,Exec-managerial,Private,0,0,Bachelors,37,False
49,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Private,0,0,Some-college,40,True
61,White,Male,Divorced,Not-in-family,United-States,,,4865,0,HS-grad,40,False
51,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Assoc-acdm,50,False
30,White,Male,Divorced,Own-child,United-States,Sales,Private,0,0,Prof-school,55,False
33,White,Male,Never-married,Other-relative,Mexico,Handlers-cleaners,Private,0,0,Some-college,40,False
37,White,Female,Divorced,Not-in-family,United-States,Exec-managerial,Local-gov,0,0,Masters,40,False
44,White,Male,Married-civ-spouse,Husband,United-States,Craft-repair,Self-emp-not-inc,0,0,Some-college,40,False
52,White,Male,Divorced,Not-in-family,Mexico,Exec-managerial,Private,0,0,Bachelors,40,False
50,White,Male,Married-civ-spouse,Husband,United-States,,,0,0,Masters,60,True
27,White,Male,Married-civ-spouse,Husband,United-States,Machine-op-inspct,Private,0,0,10th,40,False
33,Asian-Pac-Islander,Male,Never-married,Own-child,Philippines,Sales,Private,0,0,Assoc-voc,40,False
37,White,Male,Never-married,Not-in-family,United-States,Tech-support,Private,0,0,Assoc-acdm,46,False
31,White,Male,Married-civ-spouse,Husband,United-States,Transport-moving,Private,0,0,HS-grad,65,False
35,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,0,0,Some-college,55,True
47,White,Female,Divorced,Not-in-family,United-States,Prof-specialty,Private,0,0,Masters,40,False
19,White,Male,Never-married,Own-child,United-States,Other-service,State-gov,0,0,Some-college,20,False
27,White,Male,Never-married,Own-child,United-States,Farming-fishing,Local-gov,0,0,HS-grad,40,False
40,White,Male,Married-civ-spouse,Husband,United-States,Prof-specialty,Self-emp-not-inc,0,0,Prof-school,45,True
25,White,Male,Married-civ-spouse,Husband,United-States,Protective-serv,State-gov,0,0,Some-college,40,False
28,White,Male,Married-civ-spouse,Husband,United-States,Handlers-cleaners,Private,0,0,12th,40,False
37,White,Female,Divorced,Unmarried,United-States,Adm-clerical,Federal-gov,0,0,HS-grad,40,False
30,White,Male,Married-civ-spouse,Husband,United-States,Sales,Private,7298,0,Bachelors,50,True
