age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
34.0,blue-collar,single,primary,no,359.0,yes,no,unknown,9.0,may,154.0,3.0,-1.0,0.0,unknown,False
51.0,services,married,secondary,no,657.0,no,no,cellular,3.0,apr,66.0,2.0,-1.0,0.0,unknown,False
28.0,self-employed,married,tertiary,no,0.0,yes,no,unknown,9.0,jul,139.0,1.0,-1.0,0.0,unknown,False
44.0,management,married,tertiary,no,0.0,no,yes,cellular,29.0,jul,129.0,6.0,-1.0,0.0,unknown,False
53.0,technician,married,secondary,no,-3.0,no,no,unknown,5.0,may,1666.0,1.0,-1.0,0.0,unknown,False
43.0,management,married,primary,no,1880.0,yes,no,cellular,17.0,jul,63.0,6.0,-1.0,0.0,unknown,False
42.0,self-employed,married,tertiary,no,10072.0,no,no,cellular,16.0,nov,137.0,3.0,208.0,1.0,failure,False
42.0,blue-collar,married,secondary,no,-274.0,yes,no,cellular,10.0,jul,75.0,1.0,-1.0,0.0,unknown,False
42.0,housemaid,married,secondary,no,327.0,no,no,cellular,14.0,aug,110.0,1.0,-1.0,0.0,unknown,False
45.0,blue-collar,married,primary,no,302.0,yes,no,telephone,15.0,may,258.0,3.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,7845.0,yes,no,unknown,3.0,jun,59.0,1.0,-1.0,0.0,unknown,False
36.0,technician,single,secondary,no,524.0,yes,no,cellular,8.0,apr,95.0,1.0,-1.0,0.0,unknown,False
39.0,services,married,secondary,no,3870.0,yes,no,cellular,20.0,apr,72.0,1.0,-1.0,0.0,unknown,False
31.0,management,married,tertiary,no,392.0,no,no,cellular,26.0,aug,119.0,3.0,-1.0,0.0,unknown,False
55.0,blue-collar,married,primary,no,761.0,no,no,unknown,18.0,jun,67.0,1.0,-1.0,0.0,unknown,False
26.0,blue-collar,married,primary,no,0.0,yes,no,unknown,21.0,may,425.0,1.0,-1.0,0.0,unknown,False
45.0,blue-collar,married,secondary,no,-258.0,yes,no,telephone,20.0,apr,384.0,5.0,-1.0,0.0,unknown,False
49.0,entrepreneur,married,tertiary,no,388.0,yes,no,unknown,16.0,jun,142.0,2.0,-1.0,0.0,unknown,False
21.0,student,single,secondary,no,6.0,no,no,unknown,9.0,may,622.0,1.0,-1.0,0.0,unknown,False
60.0,retired,married,primary,no,414.0,no,no,unknown,8.0,may,395.0,1.0,-1.0,0.0,unknown,False
38.0,services,married,secondary,no,507.0,yes,no,cellular,17.0,apr,55.0,1.0,344.0,1.0,failure,False
86.0,retired,single,secondary,no,614.0,no,no,telephone,9.0,dec,595.0,1.0,-1.0,0.0,unknown,True
57.0,technician,single,tertiary,no,711.0,no,no,unknown,25.0,jun,411.0,1.0,-1.0,0.0,unknown,False
37.0,entrepreneur,married,tertiary,no,836.0,yes,no,unknown,27.0,may,129.0,2.0,-1.0,0.0,unknown,False
37.0,admin.,married,secondary,no,274.0,yes,no,unknown,27.0,may,731.0,3.0,-1.0,0.0,unknown,True
32.0,blue-collar,married,secondary,no,23.0,yes,no,unknown,16.0,may,77.0,1.0,-1.0,0.0,unknown,False
34.0,management,single,tertiary,no,549.0,no,no,cellular,6.0,oct,1246.0,2.0,-1.0,0.0,unknown,True
46.0,blue-collar,married,secondary,no,6253.0,yes,no,cellular,9.0,jul,411.0,1.0,-1.0,0.0,unknown,False
52.0,admin.,married,secondary,no,190.0,no,no,cellular,27.0,aug,276.0,3.0,-1.0,0.0,unknown,False
34.0,management,married,tertiary,no,2287.0,yes,no,unknown,26.0,may,895.0,4.0,-1.0,0.0,unknown,True
39.0,blue-collar,divorced,secondary,no,150.0,no,no,cellular,29.0,jul,735.0,4.0,-1.0,0.0,unknown,False
31.0,services,married,secondary,no,525.0,yes,yes,unknown,21.0,may,159.0,1.0,-1.0,0.0,unknown,False
44.0,services,divorced,secondary,no,0.0,no,yes,cellular,17.0,jul,275.0,17.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,secondary,no,229.0,no,no,unknown,26.0,may,435.0,3.0,-1.0,0.0,unknown,False
55.0,blue-collar,married,secondary,no,660.0,no,no,unknown,5.0,jun,348.0,1.0,-1.0,0.0,unknown,False
50.0,housemaid,married,primary,no,85.0,no,no,cellular,21.0,nov,714.0,1.0,-1.0,0.0,unknown,False
25.0,management,single,tertiary,no,4578.0,no,no,cellular,2.0,jun,100.0,1.0,-1.0,0.0,unknown,False
36.0,self-employed,married,primary,no,0.0,no,no,cellular,29.0,aug,97.0,2.0,-1.0,0.0,unknown,False
41.0,technician,married,tertiary,no,177.0,yes,no,telephone,11.0,jul,117.0,2.0,-1.0,0.0,unknown,False
29.0,admin.,married,secondary,no,252.0,yes,no,cellular,15.0,may,1223.0,3.0,371.0,1.0,failure,False
58.0,blue-collar,married,primary,no,1357.0,yes,no,unknown,13.0,may,150.0,2.0,-1.0,0.0,unknown,False
30.0,blue-collar,married,primary,no,1023.0,yes,no,unknown,21.0,may,168.0,3.0,-1.0,0.0,unknown,False
48.0,technician,married,primary,no,4656.0,no,no,cellular,17.0,nov,44.0,1.0,-1.0,0.0,unknown,False
46.0,blue-collar,married,primary,no,346.0,yes,no,unknown,15.0,may,402.0,1.0,-1.0,0.0,unknown,False
39.0,blue-collar,married,primary,no,1387.0,no,no,unknown,9.0,jun,52.0,3.0,-1.0,0.0,unknown,False
52.0,management,married,secondary,no,0.0,no,no,cellular,30.0,jul,249.0,3.0,-1.0,0.0,unknown,False
42.0,blue-collar,married,secondary,no,366.0,yes,no,cellular,5.0,feb,150.0,1.0,-1.0,0.0,unknown,False
27.0,services,single,secondary,no,9636.0,yes,no,unknown,28.0,may,184.0,2.0,-1.0,0.0,unknown,False
33.0,services,married,secondary,no,22.0,yes,no,unknown,5.0,may,71.0,1.0,-1.0,0.0,unknown,False
26.0,technician,single,secondary,no,252.0,no,no,cellular,29.0,jan,706.0,2.0,-1.0,0.0,unknown,False
41.0,management,married,tertiary,no,0.0,no,yes,cellular,9.0,jul,55.0,1.0,-1.0,0.0,unknown,False
41.0,blue-collar,single,unknown,no,387.0,no,no,unknown,20.0,jun,114.0,10.0,-1.0,0.0,unknown,False
43.0,management,single,tertiary,no,1304.0,no,no,cellular,6.0,aug,501.0,2.0,-1.0,0.0,unknown,True
47.0,blue-collar,married,secondary,no,4840.0,no,no,unknown,16.0,jun,53.0,1.0,-1.0,0.0,unknown,False
36.0,blue-collar,married,primary,no,650.0,yes,no,unknown,12.0,may,170.0,2.0,-1.0,0.0,unknown,False
29.0,entrepreneur,married,secondary,no,65.0,yes,no,cellular,28.0,jul,19.0,14.0,-1.0,0.0,unknown,False
52.0,management,married,tertiary,no,751.0,no,no,cellular,14.0,may,165.0,4.0,371.0,5.0,failure,False
52.0,management,single,tertiary,no,2290.0,no,no,cellular,30.0,apr,195.0,2.0,268.0,2.0,other,False
23.0,technician,single,secondary,no,4545.0,no,no,cellular,3.0,jun,200.0,1.0,-1.0,0.0,unknown,False
27.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,17.0,jul,259.0,1.0,-1.0,0.0,unknown,False
35.0,management,married,tertiary,no,739.0,yes,no,telephone,12.0,may,13.0,7.0,172.0,4.0,other,False
40.0,blue-collar,married,secondary,no,1225.0,yes,no,unknown,5.0,may,558.0,5.0,-1.0,0.0,unknown,False
39.0,services,divorced,secondary,no,-152.0,yes,no,cellular,3.0,apr,179.0,3.0,-1.0,0.0,unknown,False
27.0,management,single,secondary,no,145.0,yes,no,cellular,5.0,feb,67.0,3.0,-1.0,0.0,unknown,False
42.0,services,married,secondary,no,0.0,no,no,unknown,18.0,jun,118.0,6.0,-1.0,0.0,unknown,False
56.0,admin.,married,secondary,no,550.0,yes,no,cellular,12.0,may,398.0,2.0,-1.0,0.0,unknown,False
44.0,blue-collar,married,primary,no,2.0,no,yes,telephone,7.0,jul,46.0,2.0,-1.0,0.0,unknown,False
41.0,blue-collar,married,secondary,no,4900.0,yes,no,telephone,31.0,jul,121.0,2.0,-1.0,0.0,unknown,False
29.0,blue-collar,married,secondary,no,76.0,yes,no,cellular,6.0,feb,198.0,3.0,-1.0,0.0,unknown,False
42.0,technician,married,secondary,no,297.0,no,no,unknown,20.0,jun,65.0,1.0,-1.0,0.0,unknown,False
56.0,unknown,married,unknown,no,33.0,no,no,telephone,31.0,jul,26.0,15.0,-1.0,0.0,unknown,False
54.0,blue-collar,married,secondary,yes,381.0,yes,yes,telephone,16.0,jul,198.0,1.0,-1.0,0.0,unknown,False
31.0,self-employed,single,secondary,no,202.0,yes,no,cellular,18.0,nov,216.0,1.0,-1.0,0.0,unknown,False
56.0,blue-collar,divorced,secondary,no,9898.0,yes,no,cellular,21.0,nov,147.0,3.0,-1.0,0.0,unknown,False
60.0,retired,married,primary,no,6307.0,yes,no,unknown,11.0,jun,362.0,1.0,-1.0,0.0,unknown,False
30.0,management,married,tertiary,no,101.0,yes,no,cellular,17.0,nov,348.0,1.0,123.0,1.0,failure,False
26.0,admin.,single,secondary,no,321.0,yes,no,cellular,22.0,jul,242.0,7.0,-1.0,0.0,unknown,False
50.0,services,married,secondary,no,1683.0,no,no,telephone,9.0,jul,56.0,1.0,-1.0,0.0,unknown,False
24.0,student,single,secondary,no,745.0,yes,no,telephone,8.0,apr,93.0,2.0,-1.0,0.0,unknown,False
53.0,admin.,married,tertiary,no,944.0,yes,no,cellular,24.0,feb,128.0,1.0,-1.0,0.0,unknown,False
31.0,blue-collar,married,secondary,no,2.0,yes,no,unknown,20.0,may,182.0,2.0,-1.0,0.0,unknown,True
41.0,management,married,tertiary,no,1254.0,no,no,cellular,4.0,aug,272.0,1.0,-1.0,0.0,unknown,False
42.0,admin.,married,unknown,no,642.0,yes,yes,unknown,16.0,may,509.0,2.0,-1.0,0.0,unknown,False
40.0,blue-collar,married,secondary,no,1245.0,yes,no,unknown,9.0,may,306.0,1.0,-1.0,0.0,unknown,False
60.0,housemaid,married,unknown,no,15681.0,no,no,cellular,30.0,jul,140.0,3.0,-1.0,0.0,unknown,False
48.0,self-employed,married,primary,no,1204.0,yes,no,unknown,19.0,jun,53.0,1.0,-1.0,0.0,unknown,False
30.0,technician,single,secondary,no,151.0,no,no,cellular,3.0,feb,276.0,2.0,-1.0,0.0,unknown,False
62.0,retired,married,tertiary,no,4692.0,yes,no,cellular,15.0,oct,73.0,1.0,-1.0,0.0,unknown,False
32.0,blue-collar,single,secondary,no,395.0,yes,yes,cellular,20.0,apr,339.0,1.0,-1.0,0.0,unknown,False
36.0,management,married,tertiary,no,-1629.0,yes,yes,cellular,28.0,jul,337.0,2.0,-1.0,0.0,unknown,False
35.0,blue-collar,married,secondary,no,328.0,yes,no,cellular,13.0,may,484.0,3.0,364.0,1.0,other,False
55.0,retired,married,secondary,no,393.0,no,yes,cellular,25.0,may,176.0,1.0,-1.0,0.0,unknown,False
45.0,management,married,secondary,no,672.0,yes,no,telephone,28.0,jan,227.0,3.0,187.0,1.0,other,False
50.0,technician,divorced,secondary,no,-556.0,yes,yes,cellular,22.0,jul,270.0,2.0,-1.0,0.0,unknown,False
