age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
42.0,technician,divorced,secondary,no,0.0,yes,no,unknown,30.0,may,115.0,6.0,-1.0,0.0,unknown,False
39.0,technician,single,tertiary,no,741.0,yes,no,cellular,7.0,may,69.0,1.0,-1.0,0.0,unknown,False
33.0,student,single,unknown,no,86.0,no,no,cellular,22.0,may,136.0,1.0,-1.0,0.0,unknown,False
39.0,admin.,married,secondary,no,8.0,yes,no,telephone,15.0,may,155.0,6.0,-1.0,0.0,unknown,False
43.0,blue-collar,married,secondary,no,14646.0,no,no,cellular,23.0,oct,210.0,1.0,-1.0,0.0,unknown,True
37.0,services,married,secondary,no,1960.0,yes,yes,cellular,15.0,oct,246.0,5.0,-1.0,0.0,unknown,False
40.0,technician,single,secondary,no,1001.0,yes,yes,cellular,7.0,may,148.0,1.0,-1.0,0.0,unknown,False
40.0,blue-collar,married,secondary,no,1313.0,no,no,unknown,14.0,may,87.0,1.0,-1.0,0.0,unknown,False
31.0,management,married,tertiary,no,2344.0,yes,no,cellular,14.0,aug,221.0,6.0,-1.0,0.0,unknown,False
50.0,admin.,married,secondary,no,3258.0,no,yes,cellular,14.0,jul,56.0,2.0,-1.0,0.0,unknown,False
45.0,services,divorced,secondary,no,608.0,yes,yes,cellular,7.0,may,1135.0,3.0,323.0,30.0,failure,True
28.0,management,married,tertiary,no,1246.0,no,no,cellular,4.0,feb,239.0,2.0,-1.0,0.0,unknown,False
38.0,services,single,secondary,no,1076.0,no,no,unknown,9.0,jun,69.0,6.0,-1.0,0.0,unknown,False
33.0,blue-collar,married,secondary,no,596.0,yes,no,cellular,18.0,nov,77.0,1.0,127.0,3.0,failure,False
40.0,technician,single,tertiary,no,825.0,yes,no,cellular,20.0,apr,38.0,1.0,335.0,1.0,other,False
57.0,admin.,married,secondary,no,6005.0,yes,no,cellular,8.0,may,704.0,1.0,323.0,6.0,failure,True
31.0,unemployed,single,secondary,no,2066.0,no,yes,cellular,21.0,aug,162.0,2.0,-1.0,0.0,unknown,False
36.0,management,single,tertiary,no,2032.0,no,yes,cellular,20.0,nov,736.0,1.0,-1.0,0.0,unknown,True
36.0,blue-collar,married,primary,no,4608.0,yes,no,cellular,14.0,may,284.0,7.0,-1.0,0.0,unknown,False
58.0,unemployed,married,tertiary,no,1798.0,yes,no,cellular,5.0,feb,19.0,8.0,-1.0,0.0,unknown,False
45.0,management,married,tertiary,no,4119.0,yes,yes,telephone,31.0,aug,473.0,2.0,283.0,1.0,success,True
56.0,entrepreneur,married,tertiary,no,21.0,no,no,cellular,21.0,jul,118.0,3.0,-1.0,0.0,unknown,False
35.0,management,single,tertiary,no,1064.0,yes,no,cellular,6.0,feb,69.0,2.0,261.0,1.0,other,False
34.0,unemployed,single,secondary,no,9.0,yes,no,unknown,14.0,may,153.0,2.0,-1.0,0.0,unknown,False
29.0,management,married,tertiary,yes,53.0,yes,no,cellular,31.0,jul,27.0,17.0,-1.0,0.0,unknown,False
32.0,blue-collar,married,secondary,yes,-238.0,yes,no,unknown,27.0,may,427.0,1.0,-1.0,0.0,unknown,False
31.0,technician,married,secondary,no,0.0,yes,yes,cellular,10.0,jul,114.0,1.0,-1.0,0.0,unknown,False
48.0,blue-collar,married,primary,no,0.0,no,yes,cellular,17.0,nov,479.0,1.0,-1.0,0.0,unknown,False
51.0,self-employed,married,unknown,no,2094.0,no,no,cellular,8.0,jun,458.0,6.0,-1.0,0.0,unknown,True
35.0,management,married,tertiary,no,1361.0,no,yes,cellular,7.0,jul,15.0,11.0,-1.0,0.0,unknown,False
37.0,management,single,tertiary,no,10269.0,yes,no,cellular,18.0,may,28.0,2.0,-1.0,0.0,unknown,False
34.0,entrepreneur,divorced,tertiary,no,262.0,no,no,cellular,20.0,nov,371.0,1.0,-1.0,0.0,unknown,False
27.0,services,single,secondary,no,2153.0,yes,no,unknown,30.0,may,256.0,6.0,-1.0,0.0,unknown,False
46.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,8.0,may,264.0,2.0,-1.0,0.0,unknown,False
49.0,housemaid,married,primary,no,3436.0,no,no,unknown,16.0,jun,171.0,2.0,-1.0,0.0,unknown,False
48.0,services,married,secondary,no,35.0,no,no,cellular,6.0,aug,232.0,4.0,-1.0,0.0,unknown,False
34.0,management,married,secondary,no,29.0,no,yes,cellular,17.0,jul,94.0,2.0,-1.0,0.0,unknown,False
32.0,technician,single,secondary,no,1732.0,yes,no,cellular,14.0,aug,1871.0,3.0,-1.0,0.0,unknown,True
25.0,management,single,tertiary,no,145.0,no,no,cellular,5.0,feb,145.0,1.0,182.0,1.0,failure,False
31.0,blue-collar,married,secondary,no,-190.0,yes,yes,cellular,8.0,may,299.0,3.0,-1.0,0.0,unknown,False
38.0,admin.,single,secondary,no,2470.0,no,no,telephone,31.0,oct,227.0,1.0,-1.0,0.0,unknown,True
41.0,technician,married,secondary,no,2185.0,yes,no,cellular,7.0,apr,157.0,4.0,309.0,4.0,other,False
40.0,services,married,primary,no,44.0,yes,no,unknown,16.0,may,144.0,1.0,-1.0,0.0,unknown,False
44.0,blue-collar,married,primary,no,4581.0,yes,no,cellular,15.0,apr,520.0,3.0,146.0,2.0,failure,False
32.0,blue-collar,single,secondary,no,3201.0,yes,no,cellular,20.0,nov,98.0,1.0,178.0,5.0,failure,False
38.0,management,married,tertiary,no,184.0,no,no,cellular,10.0,feb,64.0,2.0,188.0,2.0,failure,False
37.0,self-employed,single,secondary,no,125.0,no,no,unknown,5.0,jun,56.0,1.0,-1.0,0.0,unknown,False
60.0,housemaid,married,primary,no,182.0,no,no,cellular,26.0,apr,166.0,5.0,181.0,5.0,failure,False
24.0,student,single,secondary,no,1719.0,no,no,cellular,13.0,aug,161.0,4.0,-1.0,0.0,unknown,False
36.0,management,married,tertiary,no,2813.0,yes,no,cellular,7.0,aug,88.0,3.0,-1.0,0.0,unknown,False
59.0,blue-collar,divorced,primary,no,55.0,no,no,cellular,7.0,jul,13.0,20.0,-1.0,0.0,unknown,False
58.0,retired,divorced,primary,no,2538.0,yes,no,cellular,19.0,nov,680.0,2.0,111.0,6.0,failure,True
41.0,entrepreneur,single,primary,no,7264.0,no,yes,unknown,1.0,jul,125.0,3.0,-1.0,0.0,unknown,False
32.0,technician,single,secondary,no,258.0,no,no,unknown,3.0,jun,114.0,3.0,-1.0,0.0,unknown,False
49.0,management,married,primary,no,3371.0,no,no,cellular,11.0,nov,269.0,2.0,-1.0,0.0,unknown,True
36.0,technician,single,unknown,no,0.0,yes,no,unknown,29.0,may,148.0,1.0,-1.0,0.0,unknown,False
34.0,blue-collar,married,primary,no,2490.0,yes,no,cellular,19.0,nov,185.0,2.0,180.0,1.0,failure,False
28.0,management,married,tertiary,no,1480.0,yes,no,cellular,18.0,may,143.0,1.0,-1.0,0.0,unknown,False
42.0,technician,divorced,secondary,no,37.0,no,no,cellular,28.0,aug,28.0,16.0,-1.0,0.0,unknown,False
32.0,management,married,tertiary,no,678.0,no,no,cellular,28.0,aug,13.0,15.0,-1.0,0.0,unknown,False
40.0,self-employed,married,secondary,no,311.0,yes,no,unknown,20.0,may,723.0,2.0,-1.0,0.0,unknown,False
41.0,technician,single,secondary,no,1680.0,yes,no,unknown,2.0,jun,76.0,2.0,-1.0,0.0,unknown,False
49.0,blue-collar,married,secondary,no,2039.0,yes,no,cellular,6.0,may,451.0,1.0,169.0,2.0,failure,True
32.0,services,married,primary,no,164.0,yes,no,unknown,17.0,jul,19.0,1.0,-1.0,0.0,unknown,False
33.0,technician,single,tertiary,no,340.0,no,no,cellular,8.0,aug,348.0,2.0,-1.0,0.0,unknown,False
32.0,management,married,tertiary,no,3651.0,yes,no,cellular,20.0,nov,142.0,3.0,-1.0,0.0,unknown,False
38.0,blue-collar,divorced,secondary,no,1817.0,yes,no,cellular,28.0,jul,1096.0,4.0,-1.0,0.0,unknown,True
37.0,blue-collar,married,secondary,no,4321.0,no,no,cellular,5.0,jun,657.0,1.0,-1.0,0.0,unknown,True
30.0,management,married,tertiary,no,7.0,yes,no,cellular,28.0,aug,173.0,1.0,164.0,4.0,other,True
52.0,technician,married,unknown,no,989.0,no,no,cellular,5.0,aug,88.0,1.0,-1.0,0.0,unknown,False
35.0,blue-collar,divorced,secondary,no,336.0,yes,no,cellular,14.0,may,191.0,1.0,346.0,2.0,failure,True
60.0,management,married,tertiary,yes,-108.0,no,yes,cellular,7.0,jul,79.0,2.0,-1.0,0.0,unknown,False
53.0,services,divorced,secondary,yes,0.0,no,yes,unknown,3.0,jul,172.0,10.0,-1.0,0.0,unknown,False
40.0,technician,single,secondary,no,200.0,yes,no,unknown,6.0,may,322.0,2.0,-1.0,0.0,unknown,False
55.0,management,divorced,tertiary,no,0.0,no,no,cellular,22.0,oct,360.0,5.0,-1.0,0.0,unknown,True
30.0,technician,single,secondary,no,281.0,no,no,cellular,12.0,aug,105.0,2.0,-1.0,0.0,unknown,False
31.0,admin.,married,secondary,no,389.0,yes,no,cellular,5.0,jun,89.0,2.0,-1.0,0.0,unknown,False
57.0,services,divorced,primary,no,818.0,no,no,cellular,28.0,jan,208.0,1.0,-1.0,0.0,unknown,False
57.0,blue-collar,married,primary,no,94.0,yes,no,telephone,23.0,jul,103.0,5.0,-1.0,0.0,unknown,False
48.0,admin.,married,secondary,no,292.0,yes,yes,cellular,29.0,jul,164.0,6.0,-1.0,0.0,unknown,False
46.0,management,married,tertiary,no,2851.0,yes,yes,cellular,15.0,may,77.0,4.0,-1.0,0.0,unknown,False
35.0,management,married,tertiary,no,5367.0,no,no,cellular,2.0,mar,69.0,1.0,-1.0,0.0,unknown,False
50.0,technician,single,secondary,no,246.0,yes,no,cellular,17.0,nov,270.0,1.0,123.0,2.0,failure,False
41.0,self-employed,single,tertiary,no,428.0,yes,no,cellular,11.0,may,106.0,1.0,-1.0,0.0,unknown,False
51.0,services,married,unknown,no,3413.0,no,no,cellular,27.0,aug,146.0,7.0,-1.0,0.0,unknown,False
31.0,management,divorced,tertiary,no,294.0,yes,no,cellular,17.0,jul,536.0,5.0,-1.0,0.0,unknown,True
39.0,technician,married,tertiary,no,123.0,yes,no,unknown,30.0,may,127.0,1.0,-1.0,0.0,unknown,False
30.0,blue-collar,married,primary,no,25.0,yes,no,cellular,13.0,may,51.0,1.0,-1.0,0.0,unknown,False
53.0,retired,married,tertiary,no,1770.0,no,no,cellular,29.0,jan,147.0,1.0,-1.0,0.0,unknown,False
33.0,management,married,tertiary,no,6174.0,no,no,cellular,28.0,aug,19.0,14.0,-1.0,0.0,unknown,False
60.0,management,married,primary,no,4895.0,no,no,unknown,9.0,jun,313.0,1.0,-1.0,0.0,unknown,False
