age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
26.0,technician,single,secondary,no,124.0,yes,no,unknown,12.0,may,57.0,8.0,-1.0,0.0,unknown,False
55.0,blue-collar,married,secondary,no,196.0,no,no,cellular,21.0,aug,81.0,1.0,-1.0,0.0,unknown,True
28.0,student,single,secondary,no,4716.0,yes,no,unknown,26.0,may,329.0,2.0,-1.0,0.0,unknown,False
41.0,management,single,tertiary,no,7595.0,no,no,cellular,17.0,nov,1121.0,2.0,-1.0,0.0,unknown,False
57.0,unemployed,divorced,secondary,no,3.0,no,no,cellular,20.0,nov,77.0,3.0,-1.0,0.0,unknown,False
28.0,blue-collar,single,secondary,no,387.0,yes,no,cellular,13.0,mar,61.0,11.0,282.0,1.0,other,False
37.0,blue-collar,married,primary,no,660.0,yes,yes,unknown,20.0,may,170.0,2.0,-1.0,0.0,unknown,False
49.0,services,single,secondary,no,1884.0,yes,no,cellular,8.0,may,43.0,1.0,-1.0,0.0,unknown,False
36.0,blue-collar,married,secondary,no,70.0,yes,no,unknown,6.0,jun,100.0,2.0,-1.0,0.0,unknown,False
36.0,services,single,secondary,no,-330.0,yes,no,unknown,27.0,may,256.0,2.0,-1.0,0.0,unknown,False
28.0,entrepreneur,married,secondary,no,490.0,yes,no,cellular,17.0,apr,728.0,1.0,316.0,3.0,other,False
53.0,retired,married,tertiary,no,183.0,yes,no,unknown,15.0,may,73.0,1.0,-1.0,0.0,unknown,False
40.0,technician,married,secondary,no,26.0,yes,no,unknown,16.0,may,230.0,3.0,-1.0,0.0,unknown,False
39.0,services,married,secondary,no,2040.0,yes,no,cellular,12.0,may,312.0,6.0,-1.0,0.0,unknown,False
43.0,admin.,divorced,tertiary,no,1440.0,yes,yes,unknown,30.0,may,254.0,1.0,-1.0,0.0,unknown,False
42.0,blue-collar,divorced,primary,yes,78.0,yes,no,cellular,7.0,may,227.0,2.0,-1.0,0.0,unknown,False
33.0,technician,single,secondary,no,608.0,no,no,cellular,31.0,jul,58.0,4.0,-1.0,0.0,unknown,False
36.0,services,single,secondary,no,365.0,no,no,cellular,4.0,may,643.0,1.0,-1.0,0.0,unknown,True
36.0,blue-collar,divorced,secondary,no,853.0,no,no,unknown,20.0,jun,15.0,12.0,-1.0,0.0,unknown,False
34.0,technician,married,secondary,no,672.0,no,no,cellular,23.0,jul,158.0,3.0,-1.0,0.0,unknown,False
49.0,admin.,single,secondary,no,-412.0,yes,no,cellular,21.0,jul,31.0,1.0,-1.0,0.0,unknown,False
59.0,technician,single,secondary,no,571.0,no,yes,unknown,2.0,aug,25.0,1.0,-1.0,0.0,unknown,False
37.0,technician,married,secondary,no,1458.0,no,no,cellular,22.0,mar,344.0,1.0,326.0,1.0,success,False
43.0,unemployed,married,secondary,no,3529.0,no,no,cellular,5.0,feb,169.0,2.0,-1.0,0.0,unknown,False
30.0,technician,divorced,secondary,no,0.0,no,no,cellular,21.0,jul,101.0,1.0,-1.0,0.0,unknown,False
36.0,services,single,secondary,no,528.0,no,no,cellular,3.0,feb,225.0,2.0,-1.0,0.0,unknown,False
48.0,admin.,married,secondary,no,811.0,no,yes,cellular,8.0,aug,149.0,2.0,-1.0,0.0,unknown,False
30.0,services,single,tertiary,no,803.0,no,no,cellular,30.0,apr,243.0,1.0,-1.0,0.0,unknown,False
38.0,services,divorced,secondary,no,439.0,no,no,unknown,16.0,jun,50.0,1.0,-1.0,0.0,unknown,False
25.0,self-employed,single,tertiary,no,931.0,yes,no,cellular,11.0,may,263.0,2.0,348.0,4.0,failure,False
39.0,technician,single,secondary,no,2321.0,no,yes,unknown,16.0,jun,203.0,2.0,-1.0,0.0,unknown,False
33.0,entrepreneur,married,tertiary,no,1145.0,yes,no,cellular,14.0,may,92.0,3.0,-1.0,0.0,unknown,False
33.0,management,single,tertiary,no,0.0,no,no,cellular,11.0,aug,699.0,7.0,-1.0,0.0,unknown,True
57.0,retired,married,secondary,no,-418.0,no,yes,unknown,27.0,jun,95.0,1.0,-1.0,0.0,unknown,False
33.0,services,single,secondary,no,239.0,yes,no,cellular,15.0,may,101.0,2.0,-1.0,0.0,unknown,False
41.0,blue-collar,married,secondary,no,2152.0,yes,no,cellular,17.0,nov,369.0,1.0,-1.0,0.0,unknown,False
44.0,technician,married,secondary,no,78.0,yes,no,cellular,7.0,may,122.0,1.0,357.0,1.0,failure,False
32.0,blue-collar,single,primary,no,1918.0,yes,no,cellular,17.0,nov,321.0,1.0,-1.0,0.0,unknown,False
40.0,management,married,tertiary,no,2840.0,yes,no,cellular,8.0,jul,1720.0,4.0,-1.0,0.0,unknown,False
51.0,blue-collar,married,primary,no,1694.0,no,no,cellular,13.0,aug,186.0,2.0,-1.0,0.0,unknown,False
52.0,management,married,tertiary,no,-1112.0,yes,no,cellular,9.0,jul,94.0,1.0,-1.0,0.0,unknown,False
51.0,self-employed,married,tertiary,no,146.0,no,no,cellular,15.0,jul,132.0,3.0,-1.0,0.0,unknown,False
49.0,technician,divorced,secondary,no,1669.0,yes,no,unknown,20.0,jun,34.0,3.0,-1.0,0.0,unknown,False
44.0,technician,divorced,secondary,no,1262.0,yes,no,unknown,26.0,may,788.0,11.0,-1.0,0.0,unknown,True
32.0,services,single,secondary,no,85.0,yes,no,unknown,9.0,may,834.0,9.0,-1.0,0.0,unknown,False
24.0,admin.,married,secondary,no,-94.0,yes,no,cellular,15.0,may,217.0,1.0,-1.0,0.0,unknown,False
30.0,management,single,tertiary,no,620.0,yes,no,cellular,30.0,apr,513.0,1.0,-1.0,0.0,unknown,False
39.0,management,married,secondary,no,0.0,no,no,cellular,28.0,jan,224.0,2.0,-1.0,0.0,unknown,False
53.0,retired,married,secondary,no,4968.0,no,no,cellular,6.0,may,109.0,1.0,87.0,2.0,failure,False
41.0,services,single,secondary,no,-278.0,yes,no,cellular,7.0,may,17.0,5.0,360.0,3.0,failure,False
37.0,blue-collar,married,secondary,no,3420.0,yes,no,cellular,12.0,may,77.0,1.0,301.0,2.0,failure,False
45.0,admin.,married,secondary,no,171.0,yes,no,unknown,12.0,may,539.0,1.0,-1.0,0.0,unknown,False
52.0,blue-collar,married,primary,no,382.0,no,yes,cellular,26.0,aug,98.0,7.0,-1.0,0.0,unknown,False
31.0,management,married,tertiary,no,4945.0,no,no,cellular,11.0,aug,445.0,1.0,-1.0,0.0,unknown,False
38.0,services,divorced,secondary,no,8554.0,yes,no,cellular,21.0,nov,29.0,2.0,176.0,4.0,other,False
38.0,unemployed,married,tertiary,no,380.0,no,no,cellular,10.0,feb,100.0,1.0,-1.0,0.0,unknown,False
41.0,blue-collar,married,secondary,no,1521.0,yes,no,cellular,8.0,apr,46.0,4.0,-1.0,0.0,unknown,False
31.0,student,single,secondary,no,1776.0,no,no,cellular,15.0,jun,220.0,1.0,207.0,1.0,other,True
50.0,entrepreneur,married,tertiary,no,1605.0,yes,no,unknown,23.0,may,22.0,2.0,-1.0,0.0,unknown,False
37.0,blue-collar,married,secondary,no,1053.0,no,no,unknown,16.0,jun,405.0,3.0,-1.0,0.0,unknown,False
35.0,management,married,tertiary,no,-4.0,no,no,cellular,8.0,aug,129.0,2.0,-1.0,0.0,unknown,False
36.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,5.0,feb,569.0,2.0,-1.0,0.0,unknown,False
33.0,technician,single,tertiary,no,137.0,no,no,cellular,25.0,aug,88.0,4.0,-1.0,0.0,unknown,False
33.0,services,married,secondary,no,386.0,no,no,cellular,12.0,may,317.0,1.0,181.0,5.0,success,True
43.0,services,divorced,secondary,no,957.0,no,yes,cellular,22.0,jul,145.0,4.0,-1.0,0.0,unknown,False
34.0,management,married,tertiary,no,82.0,no,no,unknown,14.0,may,94.0,6.0,-1.0,0.0,unknown,False
52.0,services,married,secondary,no,2257.0,yes,no,unknown,14.0,may,203.0,1.0,-1.0,0.0,unknown,False
43.0,self-employed,married,tertiary,no,2501.0,no,no,cellular,29.0,jan,153.0,4.0,-1.0,0.0,unknown,False
39.0,blue-collar,married,primary,no,176.0,yes,yes,cellular,3.0,apr,189.0,2.0,-1.0,0.0,unknown,False
43.0,admin.,single,secondary,no,309.0,yes,no,telephone,6.0,feb,24.0,5.0,276.0,1.0,other,False
32.0,admin.,single,secondary,no,642.0,yes,no,cellular,5.0,feb,52.0,1.0,253.0,2.0,failure,False
47.0,blue-collar,married,secondary,no,7985.0,yes,no,unknown,29.0,may,347.0,1.0,-1.0,0.0,unknown,False
45.0,blue-collar,married,primary,no,103.0,no,no,cellular,28.0,jan,64.0,3.0,-1.0,0.0,unknown,False
55.0,management,divorced,tertiary,no,29484.0,no,no,cellular,20.0,nov,151.0,2.0,-1.0,0.0,unknown,False
38.0,technician,married,secondary,no,275.0,yes,no,cellular,3.0,apr,277.0,2.0,333.0,1.0,failure,False
28.0,services,single,secondary,no,-260.0,yes,no,unknown,12.0,may,170.0,2.0,-1.0,0.0,unknown,False
62.0,retired,married,tertiary,no,2557.0,yes,no,cellular,14.0,sep,211.0,1.0,216.0,7.0,success,True
47.0,admin.,married,secondary,no,29.0,no,yes,cellular,22.0,aug,150.0,8.0,-1.0,0.0,unknown,False
45.0,services,married,primary,no,2406.0,yes,yes,cellular,20.0,apr,108.0,2.0,-1.0,0.0,unknown,False
35.0,admin.,married,secondary,no,514.0,yes,no,cellular,25.0,may,56.0,1.0,185.0,1.0,other,False
40.0,management,married,tertiary,no,-4.0,yes,no,unknown,5.0,may,2033.0,1.0,-1.0,0.0,unknown,False
33.0,self-employed,married,tertiary,no,263.0,no,no,cellular,4.0,may,119.0,2.0,-1.0,0.0,unknown,False
34.0,admin.,single,secondary,no,1.0,yes,no,cellular,9.0,feb,185.0,7.0,280.0,1.0,other,False
59.0,entrepreneur,married,tertiary,no,146.0,yes,no,cellular,12.0,may,97.0,3.0,365.0,6.0,failure,False
29.0,self-employed,married,secondary,no,-76.0,yes,no,unknown,27.0,may,305.0,2.0,-1.0,0.0,unknown,False
52.0,admin.,divorced,secondary,no,944.0,yes,no,unknown,12.0,may,198.0,3.0,-1.0,0.0,unknown,False
35.0,admin.,married,secondary,no,1204.0,no,no,cellular,3.0,sep,789.0,2.0,-1.0,0.0,unknown,False
36.0,blue-collar,single,secondary,no,2390.0,yes,no,unknown,20.0,may,446.0,12.0,-1.0,0.0,unknown,False
53.0,management,married,tertiary,no,2124.0,yes,no,cellular,17.0,apr,121.0,2.0,344.0,2.0,failure,False
43.0,blue-collar,married,primary,no,1579.0,yes,no,telephone,11.0,may,176.0,1.0,284.0,4.0,other,False
31.0,blue-collar,married,primary,no,0.0,yes,no,telephone,15.0,jul,237.0,7.0,-1.0,0.0,unknown,False
48.0,unemployed,married,secondary,no,817.0,no,no,cellular,14.0,jan,517.0,1.0,282.0,4.0,success,True
53.0,entrepreneur,divorced,tertiary,no,81.0,yes,no,cellular,6.0,may,178.0,5.0,352.0,3.0,failure,False
41.0,admin.,married,secondary,no,542.0,yes,no,telephone,11.0,may,64.0,2.0,347.0,1.0,other,False
37.0,admin.,married,secondary,no,1193.0,no,no,cellular,12.0,may,396.0,2.0,-1.0,0.0,unknown,False
36.0,management,married,tertiary,no,9.0,no,no,cellular,11.0,aug,386.0,4.0,-1.0,0.0,unknown,True
56.0,admin.,divorced,secondary,no,3337.0,yes,no,telephone,17.0,nov,99.0,3.0,-1.0,0.0,unknown,False
47.0,retired,married,primary,no,-468.0,no,yes,unknown,25.0,jun,268.0,1.0,-1.0,0.0,unknown,False
33.0,management,married,tertiary,no,1323.0,no,no,cellular,15.0,sep,109.0,2.0,106.0,1.0,success,False
79.0,housemaid,married,primary,no,0.0,no,no,cellular,18.0,aug,90.0,1.0,-1.0,0.0,unknown,False
33.0,management,married,tertiary,no,11149.0,yes,no,unknown,21.0,may,418.0,2.0,-1.0,0.0,unknown,False
