age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
32.0,management,single,tertiary,no,611.0,yes,yes,cellular,9.0,jul,353.0,1.0,-1.0,0.0,unknown,False
60.0,admin.,divorced,secondary,no,162.0,no,no,unknown,27.0,may,74.0,1.0,-1.0,0.0,unknown,False
36.0,entrepreneur,married,secondary,no,-280.0,no,no,unknown,17.0,aug,6.0,1.0,-1.0,0.0,unknown,False
27.0,management,single,tertiary,no,1277.0,no,no,cellular,30.0,jan,267.0,4.0,-1.0,0.0,unknown,False
54.0,blue-collar,married,primary,no,2110.0,yes,no,cellular,22.0,aug,120.0,8.0,-1.0,0.0,unknown,False
48.0,technician,single,secondary,no,469.0,no,yes,cellular,9.0,jul,313.0,1.0,-1.0,0.0,unknown,False
58.0,blue-collar,married,unknown,no,64.0,no,yes,cellular,21.0,jul,78.0,2.0,-1.0,0.0,unknown,False
31.0,management,married,tertiary,no,432.0,yes,no,cellular,21.0,nov,197.0,1.0,-1.0,0.0,unknown,False
28.0,blue-collar,single,secondary,no,9.0,yes,no,unknown,17.0,oct,115.0,1.0,-1.0,0.0,unknown,False
28.0,admin.,single,tertiary,no,373.0,yes,no,cellular,14.0,aug,78.0,1.0,79.0,4.0,other,False
60.0,retired,married,primary,no,71188.0,no,no,cellular,6.0,oct,205.0,1.0,-1.0,0.0,unknown,False
59.0,admin.,married,unknown,no,64343.0,no,no,cellular,6.0,aug,45.0,4.0,-1.0,0.0,unknown,False
40.0,admin.,single,secondary,no,877.0,yes,no,unknown,28.0,may,318.0,6.0,-1.0,0.0,unknown,False
31.0,services,married,secondary,no,2083.0,yes,no,cellular,4.0,may,190.0,3.0,355.0,2.0,other,False
34.0,technician,married,secondary,no,256.0,yes,no,cellular,12.0,aug,201.0,2.0,267.0,1.0,failure,False
42.0,management,married,tertiary,no,1773.0,no,no,cellular,9.0,apr,311.0,1.0,336.0,1.0,failure,False
30.0,management,married,tertiary,no,913.0,yes,no,cellular,18.0,aug,341.0,4.0,-1.0,0.0,unknown,False
33.0,technician,married,secondary,no,1166.0,no,no,cellular,11.0,aug,90.0,3.0,-1.0,0.0,unknown,False
46.0,management,single,tertiary,no,593.0,yes,no,cellular,29.0,jan,190.0,3.0,-1.0,0.0,unknown,False
30.0,self-employed,married,primary,no,674.0,yes,no,cellular,21.0,nov,72.0,2.0,-1.0,0.0,unknown,False
32.0,blue-collar,single,primary,no,121.0,yes,no,cellular,20.0,nov,758.0,1.0,-1.0,0.0,unknown,True
48.0,blue-collar,married,primary,no,237.0,yes,no,unknown,19.0,jun,18.0,18.0,-1.0,0.0,unknown,False
42.0,services,married,secondary,no,9277.0,yes,no,cellular,15.0,may,395.0,1.0,361.0,3.0,other,False
42.0,management,divorced,tertiary,no,266.0,no,yes,cellular,28.0,jan,228.0,1.0,-1.0,0.0,unknown,False
33.0,technician,married,secondary,no,2284.0,yes,yes,cellular,7.0,jul,210.0,2.0,-1.0,0.0,unknown,False
35.0,services,single,secondary,no,2110.0,no,yes,cellular,7.0,jul,39.0,1.0,-1.0,0.0,unknown,False
49.0,blue-collar,single,primary,no,87.0,yes,no,telephone,14.0,may,162.0,2.0,-1.0,0.0,unknown,False
70.0,retired,married,secondary,no,616.0,no,no,cellular,27.0,apr,149.0,2.0,182.0,1.0,failure,False
36.0,admin.,married,secondary,no,542.0,yes,no,unknown,18.0,jun,604.0,6.0,-1.0,0.0,unknown,False
30.0,services,single,primary,no,411.0,yes,no,cellular,6.0,may,457.0,1.0,358.0,1.0,other,False
36.0,blue-collar,divorced,secondary,no,107.0,yes,no,cellular,31.0,jul,134.0,2.0,-1.0,0.0,unknown,False
29.0,services,single,secondary,no,1934.0,no,no,cellular,29.0,sep,271.0,1.0,-1.0,0.0,unknown,True
52.0,unemployed,married,primary,no,-110.0,no,yes,cellular,29.0,jan,141.0,1.0,-1.0,0.0,unknown,False
34.0,technician,married,secondary,no,390.0,yes,no,cellular,27.0,mar,95.0,2.0,231.0,2.0,failure,True
33.0,blue-collar,married,secondary,yes,-406.0,yes,yes,cellular,14.0,jul,332.0,2.0,-1.0,0.0,unknown,False
31.0,blue-collar,married,secondary,no,1017.0,yes,no,unknown,29.0,may,514.0,3.0,-1.0,0.0,unknown,False
39.0,blue-collar,single,primary,no,446.0,yes,no,unknown,12.0,may,183.0,1.0,-1.0,0.0,unknown,False
39.0,admin.,married,secondary,no,3047.0,yes,no,cellular,11.0,may,279.0,1.0,370.0,2.0,failure,False
59.0,management,married,tertiary,no,7049.0,no,no,unknown,11.0,jun,647.0,2.0,-1.0,0.0,unknown,False
37.0,management,single,tertiary,no,331.0,yes,no,cellular,8.0,may,94.0,3.0,-1.0,0.0,unknown,False
31.0,self-employed,single,tertiary,no,120.0,yes,no,unknown,8.0,may,239.0,2.0,-1.0,0.0,unknown,False
54.0,services,married,secondary,no,2681.0,no,no,telephone,29.0,jul,481.0,3.0,-1.0,0.0,unknown,False
44.0,technician,married,secondary,no,0.0,yes,no,unknown,30.0,may,243.0,3.0,-1.0,0.0,unknown,False
29.0,unemployed,single,secondary,no,670.0,yes,no,unknown,26.0,sep,6.0,1.0,-1.0,0.0,unknown,False
53.0,services,married,secondary,no,2774.0,no,yes,unknown,19.0,jun,193.0,1.0,-1.0,0.0,unknown,False
60.0,technician,married,secondary,no,591.0,no,no,telephone,23.0,jul,248.0,2.0,-1.0,0.0,unknown,False
57.0,services,divorced,primary,no,1920.0,no,no,unknown,19.0,may,77.0,2.0,-1.0,0.0,unknown,False
47.0,blue-collar,married,secondary,no,1612.0,yes,no,cellular,2.0,apr,1164.0,1.0,-1.0,0.0,unknown,True
45.0,blue-collar,single,primary,no,999.0,no,no,cellular,29.0,jan,182.0,2.0,-1.0,0.0,unknown,False
40.0,admin.,divorced,secondary,no,-541.0,yes,yes,unknown,28.0,may,270.0,4.0,-1.0,0.0,unknown,False
33.0,entrepreneur,single,tertiary,no,484.0,yes,no,cellular,29.0,jan,537.0,1.0,-1.0,0.0,unknown,False
56.0,blue-collar,married,primary,no,173.0,yes,yes,telephone,23.0,jul,31.0,2.0,-1.0,0.0,unknown,False
32.0,admin.,married,primary,no,1351.0,yes,no,unknown,20.0,may,325.0,3.0,-1.0,0.0,unknown,False
38.0,technician,married,secondary,no,2000.0,yes,no,cellular,7.0,may,198.0,2.0,-1.0,0.0,unknown,False
41.0,unemployed,married,secondary,no,356.0,yes,no,unknown,16.0,may,80.0,2.0,-1.0,0.0,unknown,False
37.0,services,married,secondary,no,-601.0,yes,no,cellular,11.0,jul,210.0,2.0,-1.0,0.0,unknown,False
47.0,technician,divorced,secondary,no,1013.0,no,no,cellular,15.0,sep,170.0,1.0,92.0,3.0,failure,True
28.0,blue-collar,single,secondary,no,387.0,yes,no,cellular,13.0,mar,61.0,11.0,282.0,1.0,other,False
46.0,technician,married,tertiary,no,43.0,yes,no,telephone,30.0,jan,162.0,3.0,2.0,7.0,other,False
47.0,blue-collar,married,primary,no,-169.0,yes,yes,cellular,14.0,may,172.0,2.0,310.0,1.0,failure,False
46.0,technician,married,secondary,no,499.0,yes,no,cellular,31.0,jul,37.0,10.0,-1.0,0.0,unknown,False
20.0,blue-collar,single,secondary,no,76.0,yes,no,cellular,18.0,may,639.0,2.0,-1.0,0.0,unknown,True
23.0,admin.,single,tertiary,no,897.0,yes,no,cellular,8.0,feb,190.0,2.0,280.0,8.0,failure,True
51.0,management,married,tertiary,no,307.0,yes,no,unknown,30.0,may,206.0,2.0,-1.0,0.0,unknown,False
