age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
42.0,entrepreneur,married,primary,no,149.0,no,no,cellular,20.0,aug,94.0,2.0,-1.0,0.0,unknown,False
30.0,technician,single,secondary,no,298.0,yes,no,unknown,16.0,may,164.0,2.0,-1.0,0.0,unknown,False
50.0,technician,married,secondary,no,10757.0,yes,no,cellular,6.0,aug,276.0,3.0,-1.0,0.0,unknown,False
51.0,services,married,secondary,no,276.0,no,no,cellular,14.0,aug,80.0,2.0,-1.0,0.0,unknown,False
51.0,blue-collar,married,secondary,no,193.0,no,no,cellular,18.0,aug,146.0,5.0,-1.0,0.0,unknown,False
39.0,admin.,married,secondary,no,-234.0,no,yes,cellular,18.0,jul,75.0,1.0,-1.0,0.0,unknown,False
35.0,technician,divorced,secondary,no,1085.0,no,no,cellular,27.0,aug,130.0,10.0,-1.0,0.0,unknown,False
33.0,services,married,primary,no,0.0,yes,no,cellular,18.0,jul,351.0,2.0,-1.0,0.0,unknown,False
52.0,unemployed,married,secondary,no,-9.0,no,no,unknown,9.0,jun,123.0,1.0,-1.0,0.0,unknown,False
33.0,management,single,tertiary,no,7084.0,no,no,cellular,27.0,aug,512.0,8.0,-1.0,0.0,unknown,True
38.0,admin.,divorced,secondary,no,198.0,yes,no,unknown,26.0,may,431.0,2.0,-1.0,0.0,unknown,True
40.0,management,married,tertiary,no,917.0,yes,no,unknown,20.0,may,292.0,1.0,-1.0,0.0,unknown,False
42.0,technician,married,tertiary,no,446.0,no,no,cellular,6.0,aug,286.0,3.0,-1.0,0.0,unknown,False
31.0,management,married,tertiary,no,351.0,no,no,cellular,21.0,aug,165.0,3.0,-1.0,0.0,unknown,False
59.0,self-employed,married,tertiary,no,6237.0,yes,no,cellular,8.0,may,63.0,1.0,169.0,2.0,failure,False
28.0,technician,single,secondary,no,2034.0,yes,no,unknown,21.0,may,196.0,1.0,-1.0,0.0,unknown,False
36.0,blue-collar,married,secondary,no,1797.0,yes,yes,cellular,17.0,nov,166.0,1.0,181.0,2.0,failure,False
38.0,self-employed,married,primary,no,618.0,no,no,cellular,9.0,jul,184.0,1.0,-1.0,0.0,unknown,False
46.0,unemployed,married,secondary,no,562.0,no,no,cellular,8.0,jul,491.0,1.0,-1.0,0.0,unknown,False
73.0,retired,married,primary,no,154.0,no,no,cellular,15.0,oct,103.0,1.0,-1.0,0.0,unknown,False
54.0,technician,single,tertiary,no,1433.0,yes,yes,unknown,18.0,jun,18.0,20.0,-1.0,0.0,unknown,False
51.0,admin.,divorced,secondary,no,228.0,yes,no,unknown,6.0,may,136.0,1.0,-1.0,0.0,unknown,False
35.0,admin.,single,secondary,no,1087.0,no,no,cellular,5.0,feb,110.0,1.0,-1.0,0.0,unknown,False
42.0,management,divorced,tertiary,no,1243.0,no,no,cellular,26.0,aug,1000.0,4.0,-1.0,0.0,unknown,True
30.0,technician,single,secondary,no,853.0,no,no,cellular,29.0,oct,279.0,1.0,148.0,1.0,failure,True
60.0,admin.,divorced,secondary,no,3020.0,yes,no,unknown,15.0,may,131.0,1.0,-1.0,0.0,unknown,False
33.0,student,single,unknown,no,1170.0,no,no,cellular,30.0,apr,352.0,1.0,-1.0,0.0,unknown,True
28.0,management,single,tertiary,no,6791.0,no,no,telephone,9.0,aug,361.0,1.0,46.0,35.0,failure,False
51.0,blue-collar,divorced,primary,no,1236.0,yes,no,cellular,10.0,jul,613.0,1.0,-1.0,0.0,unknown,False
34.0,technician,married,secondary,no,-25.0,no,no,cellular,15.0,may,207.0,1.0,-1.0,0.0,unknown,False
31.0,technician,single,secondary,no,388.0,no,no,cellular,11.0,aug,144.0,2.0,-1.0,0.0,unknown,False
44.0,management,married,tertiary,no,70.0,no,no,cellular,20.0,aug,165.0,3.0,-1.0,0.0,unknown,False
