age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
24.0,blue-collar,single,secondary,no,476.0,yes,no,unknown,4.0,jun,161.0,1.0,-1.0,0.0,unknown,False
49.0,services,married,secondary,no,29.0,yes,no,cellular,17.0,apr,79.0,1.0,-1.0,0.0,unknown,False
28.0,blue-collar,single,secondary,no,1348.0,yes,no,cellular,6.0,aug,221.0,2.0,-1.0,0.0,unknown,True
54.0,admin.,married,tertiary,no,59.0,yes,no,cellular,10.0,jul,268.0,1.0,-1.0,0.0,unknown,False
36.0,management,married,tertiary,no,2195.0,no,no,cellular,14.0,aug,377.0,4.0,-1.0,0.0,unknown,False
35.0,self-employed,married,tertiary,no,35368.0,yes,no,unknown,21.0,may,63.0,1.0,-1.0,0.0,unknown,False
55.0,blue-collar,married,primary,no,-1217.0,yes,no,cellular,19.0,aug,242.0,4.0,-1.0,0.0,unknown,False
27.0,entrepreneur,married,tertiary,no,1991.0,no,yes,cellular,7.0,sep,510.0,1.0,-1.0,0.0,unknown,False
57.0,blue-collar,married,primary,yes,195.0,no,yes,telephone,30.0,jul,185.0,4.0,-1.0,0.0,unknown,False
57.0,blue-collar,married,primary,no,42.0,yes,no,unknown,21.0,may,384.0,3.0,-1.0,0.0,unknown,False
54.0,blue-collar,married,secondary,no,-630.0,no,no,unknown,23.0,may,173.0,1.0,-1.0,0.0,unknown,False
45.0,technician,married,secondary,no,144.0,no,no,cellular,13.0,aug,299.0,4.0,-1.0,0.0,unknown,False
34.0,management,single,tertiary,no,0.0,no,no,cellular,21.0,aug,129.0,4.0,-1.0,0.0,unknown,False
32.0,technician,single,secondary,no,483.0,no,no,cellular,8.0,aug,580.0,3.0,-1.0,0.0,unknown,True
36.0,technician,married,secondary,no,197.0,yes,no,cellular,7.0,may,589.0,2.0,-1.0,0.0,unknown,False
32.0,technician,single,tertiary,no,2626.0,yes,yes,cellular,7.0,may,217.0,2.0,351.0,2.0,other,False
61.0,retired,divorced,secondary,no,0.0,no,no,cellular,5.0,may,272.0,3.0,-1.0,0.0,unknown,False
47.0,technician,married,secondary,no,0.0,no,no,cellular,21.0,nov,591.0,1.0,10.0,1.0,failure,True
42.0,technician,married,secondary,yes,55.0,yes,no,cellular,21.0,jul,291.0,1.0,-1.0,0.0,unknown,False
49.0,services,married,secondary,no,47.0,no,no,unknown,5.0,may,234.0,2.0,-1.0,0.0,unknown,False
50.0,services,single,secondary,no,321.0,no,no,telephone,22.0,aug,90.0,11.0,-1.0,0.0,unknown,False
36.0,management,single,secondary,no,0.0,no,no,cellular,19.0,nov,537.0,3.0,-1.0,0.0,unknown,False
43.0,blue-collar,married,primary,no,1794.0,yes,no,unknown,20.0,jun,35.0,1.0,-1.0,0.0,unknown,False
37.0,admin.,divorced,secondary,no,796.0,no,no,unknown,19.0,jun,104.0,1.0,-1.0,0.0,unknown,False
55.0,blue-collar,divorced,unknown,no,1545.0,yes,no,cellular,14.0,may,59.0,1.0,345.0,2.0,failure,False
30.0,management,single,tertiary,no,2123.0,no,no,cellular,11.0,aug,217.0,2.0,-1.0,0.0,unknown,False
46.0,management,married,tertiary,no,460.0,no,no,cellular,28.0,jan,56.0,1.0,-1.0,0.0,unknown,False
32.0,technician,married,secondary,no,3155.0,yes,no,unknown,23.0,may,99.0,3.0,-1.0,0.0,unknown,False
54.0,blue-collar,married,secondary,no,466.0,no,no,cellular,29.0,aug,436.0,4.0,-1.0,0.0,unknown,False
39.0,blue-collar,married,secondary,no,4777.0,yes,no,cellular,20.0,nov,103.0,1.0,-1.0,0.0,unknown,False
31.0,management,single,tertiary,no,4331.0,yes,no,cellular,22.0,jul,318.0,1.0,-1.0,0.0,unknown,False
40.0,services,married,unknown,no,88.0,yes,no,unknown,9.0,jun,78.0,2.0,-1.0,0.0,unknown,False
