median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
2.6673,38.0,2375.0,494.0,1167.0,471.0,37.99,-121.3,False
2.375,11.0,513.0,104.0,204.0,86.0,39.78,-120.48,False
3.0703,34.0,1766.0,410.0,974.0,404.0,33.91,-118.14,True
2.1413,38.0,248.0,55.0,261.0,53.0,34.62,-118.02,False
1.879,28.0,2173.0,819.0,2548.0,763.0,34.09,-118.32,True
3.7549,23.0,4099.0,1287.0,2103.0,1217.0,34.05,-118.45,True
3.3977,31.0,1633.0,316.0,944.0,300.0,38.28,-122.3,False
3.045,36.0,1722.0,353.0,1174.0,335.0,34.0,-118.09,False
2.6071,45.0,131.0,28.0,89.0,31.0,33.99,-117.35,False
4.3906,44.0,2250.0,378.0,928.0,379.0,35.4,-119.0,False
4.675,27.0,2287.0,491.0,1101.0,466.0,33.87,-118.38,True
2.0337,11.0,1802.0,440.0,630.0,428.0,32.8,-117.04,False
6.2918,22.0,1898.0,239.0,734.0,245.0,37.68,-121.89,True
6.0274,36.0,2303.0,381.0,862.0,371.0,37.75,-122.45,True
2.0221,20.0,1511.0,328.0,791.0,320.0,39.9,-120.93,False
2.0331,37.0,1761.0,443.0,911.0,365.0,35.41,-119.03,False
6.0857,5.0,14944.0,2490.0,6600.0,2407.0,32.93,-117.08,True
1.6156,45.0,1140.0,310.0,840.0,339.0,32.72,-117.14,False
9.8074,16.0,3973.0,483.0,1373.0,452.0,33.8,-117.77,True
2.5536,31.0,1189.0,295.0,891.0,292.0,37.97,-121.26,False
2.0714,31.0,1312.0,376.0,1178.0,330.0,33.99,-118.47,True
2.9219,18.0,700.0,169.0,260.0,128.0,38.51,-121.49,False
1.5846,46.0,2608.0,636.0,1766.0,596.0,33.99,-118.29,False
5.293,25.0,2324.0,326.0,1087.0,328.0,33.85,-118.26,True
3.6976,25.0,2768.0,850.0,1558.0,784.0,34.04,-118.46,True
2.5625,52.0,1114.0,206.0,425.0,207.0,37.73,-122.16,False
6.0959,3.0,4430.0,841.0,2559.0,801.0,37.37,-121.88,True
0.536,4.0,42.0,10.0,9.0,3.0,34.14,-116.76,False
2.2417,30.0,3533.0,1061.0,2678.0,1033.0,33.85,-118.19,False
4.175,35.0,1637.0,300.0,894.0,302.0,34.26,-118.45,True
6.1898,35.0,4055.0,652.0,1758.0,639.0,33.95,-117.98,True
4.7773,37.0,997.0,262.0,531.0,282.0,33.74,-118.1,True
2.5068,26.0,6607.0,1663.0,4066.0,1558.0,33.86,-118.16,False
2.775,52.0,1966.0,347.0,793.0,331.0,37.85,-122.27,False
2.4943,45.0,1183.0,289.0,900.0,266.0,32.68,-117.1,False
2.0978,13.0,1907.0,347.0,821.0,367.0,39.18,-121.63,False
1.3527,30.0,227.0,75.0,169.0,101.0,35.39,-119.02,False
2.5603,32.0,3553.0,1060.0,3129.0,1010.0,34.18,-118.38,False
2.3942,32.0,2723.0,637.0,1549.0,556.0,38.58,-122.58,True
2.4688,21.0,1548.0,308.0,1137.0,306.0,36.15,-119.74,False
2.875,22.0,2465.0,539.0,381.0,146.0,39.06,-120.13,False
4.0089,51.0,2413.0,431.0,1095.0,437.0,37.75,-122.47,True
5.4155,5.0,5673.0,855.0,2592.0,797.0,33.01,-116.84,True
2.026,50.0,1125.0,322.0,616.0,304.0,37.83,-122.26,False
5.0824,23.0,4925.0,948.0,2530.0,894.0,37.52,-121.97,True
5.4659,33.0,1208.0,198.0,495.0,216.0,37.34,-122.07,True
2.1153,18.0,1524.0,414.0,2030.0,356.0,36.34,-120.08,False
2.2721,40.0,1185.0,221.0,676.0,256.0,36.32,-119.72,False
6.2583,37.0,1592.0,308.0,783.0,321.0,34.02,-118.44,True
2.5477,33.0,2565.0,745.0,2301.0,638.0,33.78,-116.46,False
3.5156,44.0,1487.0,314.0,961.0,272.0,37.79,-122.22,False
7.3658,14.0,4753.0,681.0,2138.0,678.0,33.88,-117.85,True
2.7268,30.0,4071.0,1067.0,2144.0,970.0,33.85,-118.15,True
12.542,10.0,3663.0,409.0,1179.0,371.0,34.21,-118.69,True
2.5875,44.0,1297.0,307.0,776.0,278.0,35.05,-118.16,False
4.6792,23.0,1551.0,236.0,555.0,243.0,38.44,-122.82,True
3.25,37.0,775.0,179.0,726.0,183.0,34.08,-118.03,False
6.5116,16.0,1644.0,251.0,1033.0,267.0,37.58,-122.07,True
2.7813,19.0,2788.0,614.0,1365.0,525.0,36.74,-119.67,False
3.1315,18.0,2067.0,770.0,870.0,541.0,33.83,-117.96,False
1.6902,41.0,2183.0,559.0,1202.0,506.0,39.14,-121.62,False
2.3712,14.0,2281.0,426.0,894.0,430.0,33.74,-116.9,False
3.428,15.0,3583.0,644.0,2183.0,643.0,38.02,-121.35,False
5.6895,24.0,4567.0,688.0,2102.0,695.0,37.27,-121.88,True
4.7941,24.0,2155.0,379.0,1158.0,360.0,33.15,-117.06,False
6.3131,17.0,3674.0,824.0,1364.0,694.0,37.33,-122.05,True
2.9562,14.0,5549.0,1000.0,1822.0,919.0,39.54,-121.46,False
2.5887,13.0,1110.0,216.0,602.0,209.0,39.08,-121.1,False
3.3922,26.0,1182.0,309.0,620.0,306.0,37.28,-121.98,True
4.7708,36.0,1057.0,207.0,658.0,207.0,34.07,-117.92,True
4.6793,14.0,1750.0,336.0,852.0,300.0,33.68,-117.78,True
3.1497,26.0,3616.0,892.0,2257.0,821.0,33.83,-118.02,True
1.7708,24.0,1631.0,340.0,1042.0,333.0,40.11,-122.17,False
2.4554,20.0,2233.0,431.0,1024.0,399.0,33.74,-116.95,False
4.0189,43.0,2483.0,548.0,1212.0,493.0,33.99,-118.43,True
3.0441,20.0,3960.0,1027.0,1729.0,978.0,34.15,-118.25,True
2.0,43.0,764.0,322.0,1275.0,306.0,34.07,-118.25,False
2.4875,26.0,4397.0,997.0,2539.0,965.0,38.09,-122.23,False
3.4612,29.0,917.0,181.0,379.0,183.0,34.15,-118.39,True
2.0643,37.0,1673.0,444.0,1477.0,446.0,34.42,-119.67,True
4.4485,21.0,3707.0,751.0,1420.0,608.0,36.97,-121.9,True
2.75,24.0,2728.0,845.0,2023.0,773.0,33.92,-118.35,True
4.875,16.0,4045.0,623.0,1862.0,625.0,38.03,-121.32,False
4.0125,29.0,3415.0,631.0,1527.0,597.0,35.44,-119.02,False
3.4625,52.0,1590.0,360.0,1127.0,321.0,34.12,-118.21,False
6.1324,20.0,707.0,114.0,282.0,86.0,37.54,-120.82,False
2.5742,32.0,352.0,132.0,313.0,105.0,37.78,-122.4,True
2.8357,16.0,3084.0,724.0,2557.0,690.0,33.49,-117.68,False
11.2866,14.0,7970.0,1142.0,2926.0,1096.0,34.09,-118.57,True
