median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
4.2386,34.0,3036.0,533.0,1366.0,500.0,37.67,-122.14,True
4.475,13.0,2872.0,477.0,1607.0,481.0,36.97,-119.85,False
1.2347,41.0,1807.0,493.0,1731.0,471.0,34.0,-118.29,False
4.1528,35.0,1764.0,325.0,1094.0,353.0,33.94,-117.42,False
2.7661,38.0,1901.0,392.0,1099.0,406.0,32.74,-117.07,False
3.18,32.0,2021.0,524.0,973.0,485.0,32.77,-117.25,True
5.102,15.0,2895.0,498.0,1164.0,443.0,32.85,-117.19,True
4.5766,18.0,1169.0,186.0,614.0,192.0,38.56,-121.32,False
5.0423,25.0,5405.0,939.0,2831.0,923.0,37.53,-121.99,True
3.4609,27.0,3623.0,809.0,3712.0,754.0,34.03,-117.74,False
6.9391,52.0,1954.0,245.0,645.0,237.0,34.11,-118.3,True
4.1635,42.0,1139.0,302.0,1283.0,306.0,33.95,-118.36,False
1.6705,12.0,2480.0,858.0,1441.0,788.0,33.69,-117.99,True
13.3036,50.0,2597.0,340.0,964.0,339.0,34.04,-118.49,True
5.7078,17.0,2277.0,428.0,1887.0,422.0,37.28,-121.81,True
3.8625,41.0,1975.0,440.0,1528.0,424.0,37.72,-122.4,True
4.0238,19.0,2372.0,394.0,1142.0,365.0,37.02,-121.51,True
2.1734,21.0,1484.0,394.0,984.0,380.0,36.98,-122.02,True
5.0965,19.0,15622.0,2721.0,6109.0,2615.0,38.06,-122.56,True
4.0238,15.0,1836.0,490.0,942.0,477.0,33.72,-118.04,True
5.5057,32.0,1706.0,292.0,923.0,284.0,38.09,-121.35,False
4.9044,35.0,1853.0,375.0,878.0,338.0,34.41,-119.72,True
2.9422,38.0,5054.0,1168.0,2366.0,1103.0,32.74,-117.17,True
0.9687,27.0,844.0,249.0,583.0,265.0,37.94,-122.36,False
5.34,9.0,6751.0,1575.0,4240.0,1438.0,37.4,-121.88,True
9.4987,34.0,5012.0,746.0,1699.0,715.0,34.16,-118.18,True
3.6417,28.0,2612.0,602.0,1682.0,563.0,33.88,-117.87,True
3.2552,51.0,2107.0,471.0,1173.0,438.0,37.77,-122.18,False
3.1786,35.0,1477.0,264.0,852.0,279.0,32.7,-117.08,False
4.5224,24.0,4055.0,742.0,2123.0,744.0,32.79,-116.92,False
6.2037,32.0,604.0,108.0,314.0,113.0,34.27,-118.35,True
3.2639,22.0,589.0,97.0,338.0,107.0,40.57,-122.35,False
4.5833,42.0,2725.0,569.0,1115.0,516.0,34.04,-118.43,True
3.5839,5.0,4750.0,962.0,2726.0,905.0,33.16,-117.15,False
4.2917,17.0,762.0,138.0,322.0,139.0,40.2,-122.23,False
3.0877,47.0,2695.0,643.0,1505.0,644.0,37.78,-122.49,True
1.3343,22.0,3247.0,859.0,4179.0,881.0,36.72,-119.75,False
4.652,44.0,2304.0,384.0,986.0,379.0,37.6,-122.39,True
2.0694,33.0,1495.0,474.0,1272.0,447.0,33.97,-118.35,False
2.037,28.0,1127.0,245.0,538.0,208.0,40.53,-122.41,False
3.625,52.0,296.0,63.0,143.0,56.0,39.67,-120.24,False
1.8167,35.0,568.0,150.0,622.0,145.0,37.62,-121.01,False
8.9955,39.0,4402.0,618.0,1616.0,631.0,37.44,-122.19,True
3.6111,44.0,1717.0,391.0,848.0,353.0,34.16,-118.34,True
1.4722,27.0,2127.0,628.0,1970.0,534.0,34.06,-117.71,False
2.4881,29.0,1916.0,386.0,1019.0,314.0,36.06,-120.79,False
1.7969,19.0,1648.0,368.0,557.0,354.0,36.81,-119.71,False
2.6538,9.0,1282.0,334.0,1176.0,305.0,37.75,-122.41,True
4.537,33.0,2119.0,524.0,872.0,465.0,33.74,-118.1,True
3.2708,26.0,1725.0,431.0,1130.0,404.0,33.97,-118.35,False
1.4267,37.0,1000.0,261.0,1092.0,233.0,36.96,-120.05,False
15.0001,37.0,1980.0,226.0,697.0,226.0,34.15,-118.06,True
4.2434,27.0,1685.0,341.0,757.0,317.0,34.12,-118.08,True
5.3044,11.0,4528.0,729.0,2398.0,684.0,34.21,-119.03,True
1.3906,38.0,281.0,55.0,151.0,52.0,34.06,-117.12,False
4.1116,45.0,1405.0,338.0,733.0,342.0,37.72,-122.48,True
4.962,20.0,3729.0,614.0,365.0,152.0,39.24,-120.07,False
3.5536,26.0,1463.0,261.0,699.0,219.0,36.34,-119.63,False
3.809,7.0,4480.0,776.0,2271.0,767.0,39.16,-121.62,False
3.512,18.0,6601.0,1395.0,3562.0,1299.0,36.71,-121.77,False
6.0809,21.0,5639.0,894.0,2670.0,871.0,37.08,-122.07,True
1.1707,20.0,2372.0,835.0,2283.0,767.0,32.79,-115.56,False
3.1667,44.0,1613.0,345.0,1227.0,342.0,33.93,-118.19,False
5.5,16.0,2429.0,387.0,1293.0,363.0,37.27,-121.84,True
