median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
7.2419,38,2726,398,1059,380,34.17,-118.06,True
6.0663,30,6540,991,3124,953,33.97,-118.0,True
3.9643,27,1832,415,1480,414,34.16,-119.18,True
5.065,27,5640,1001,3538,978,34.04,-118.02,True
2.0161,11,562,164,504,147,34.64,-120.46,False
2.6563,29,488,108,308,115,37.87,-121.29,False
5.2773,21,3284,487,1832,521,34.23,-119.03,True
3.9536,26,4115,883,2184,825,33.78,-117.95,True
3.2197,17,3890,586,2791,595,32.8,-117.11,False
5.4122,52,2036,348,775,332,34.11,-118.28,True
3.0,21,3803,898,1511,829,33.77,-118.03,True
4.9125,38,1840,291,633,283,32.73,-117.25,True
1.9773,21,1548,290,744,265,40.07,-122.19,False
5.04,22,3337,518,1288,466,33.2,-117.21,True
3.375,47,1190,251,540,266,37.72,-122.15,True
4.5667,34,2941,558,1660,576,34.12,-118.06,True
1.9766,42,1032,215,812,225,36.69,-119.58,False
3.6734,34,2047,347,888,352,35.38,-118.96,False
7.7865,34,2515,401,1079,399,37.34,-122.05,True
3.4777,47,2344,513,1537,481,34.18,-118.12,True
2.8514,52,2167,622,1095,570,33.99,-118.47,True
3.3892,20,6331,1537,2957,1509,34.25,-118.53,True
2.2304,42,1558,322,884,334,34.2,-118.5,True
3.4167,35,1760,447,984,384,34.15,-118.12,True
3.6944,29,2741,667,2449,677,34.08,-118.02,False
3.9917,25,3067,569,1602,550,38.33,-122.82,True
4.8125,21,2333,377,1073,332,38.07,-121.18,False
1.6563,31,1072,279,781,281,38.61,-121.47,False
3.3008,28,1395,398,1220,362,33.86,-117.89,True
4.0202,43,3783,814,2139,789,37.72,-122.17,False
4.4712,52,741,170,277,165,37.8,-122.42,True
4.1325,32,5135,1025,2152,944,32.64,-117.07,False
2.9063,27,1199,224,463,199,38.07,-120.55,False
3.3516,32,2366,505,1283,477,33.86,-117.96,True
2.9453,28,1651,305,780,309,36.81,-119.72,False
3.8913,40,1445,256,849,255,37.75,-122.15,False
0.4999,23,333,92,198,55,36.09,-119.99,False
11.9993,31,4803,575,1490,577,33.8,-118.45,True
4.084,7,17579,3479,3581,1820,33.74,-116.38,True
4.2143,35,2459,438,970,437,34.16,-118.07,True
5.1708,41,1309,221,534,228,34.01,-118.44,True
4.5625,46,4036,856,1872,833,37.97,-122.59,True
3.9514,27,1691,282,869,337,36.75,-119.72,False
6.6453,25,3554,528,1600,537,33.78,-118.03,True
1.9923,41,1256,407,855,383,34.15,-118.14,True
4.4,22,678,137,336,103,38.53,-122.27,False
1.758,17,1285,423,1208,409,32.72,-117.13,False
5.3525,15,3162,495,1145,473,34.12,-117.67,True
1.5045,43,1868,456,1061,407,37.82,-122.27,False
6.7105,32,1751,328,819,323,33.84,-118.37,True
2.9038,43,2241,446,932,395,40.78,-124.16,False
2.8173,21,1033,195,588,187,35.37,-120.85,True
3.3452,23,2887,540,1508,518,34.26,-119.21,True
2.4706,28,1108,284,1498,289,33.9,-118.23,False
2.6442,47,859,239,913,234,34.09,-118.23,False
1.4103,52,1511,390,901,403,37.83,-122.28,False
4.125,35,1599,284,721,287,33.95,-117.39,False
4.3321,19,4431,705,1764,679,36.98,-121.83,True
3.7198,13,2903,510,1844,510,34.13,-117.38,False
7.1937,36,1878,323,846,325,33.81,-118.09,True
3.1875,13,3839,715,1486,532,38.02,-120.27,False
9.9055,19,2556,304,822,260,33.81,-117.82,True
3.6058,52,2676,557,1181,537,32.73,-117.13,True
3.5072,29,2742,488,2477,532,34.1,-117.74,False
4.9706,15,3242,595,1936,593,32.92,-117.14,True
1.8814,40,2806,685,2268,635,37.94,-121.28,False
2.6667,49,882,195,737,210,37.79,-122.2,False
3.962,43,1606,408,862,354,34.0,-118.45,True
5.6096,17,2156,435,1400,393,37.41,-121.85,True
3.6682,33,3162,722,1553,686,37.34,-121.97,True
3.3827,30,3919,743,1693,693,38.3,-122.69,True
5.3369,18,1538,425,425,288,33.61,-117.92,True
4.2422,15,2298,567,1261,527,33.88,-117.99,False
4.1386,2,7401,1187,2826,839,33.66,-117.17,False
2.7201,17,3145,621,1432,559,38.75,-120.63,False
5.5,30,1291,230,835,215,33.79,-118.26,True
2.52,24,4232,1092,2688,1035,33.88,-118.15,False
2.0742,31,1192,307,1013,283,34.0,-117.4,False
3.5744,20,3098,571,1449,611,35.11,-120.59,True
4.7049,16,3936,788,1910,769,37.42,-121.94,False
5.477,26,1561,212,817,242,34.27,-118.68,True
3.4509,22,3342,644,1342,593,35.12,-120.6,True
6.6369,4,456,91,623,84,33.66,-117.9,True
3.1607,18,1183,363,374,127,33.07,-114.98,False
10.5941,18,4070,512,1580,540,35.34,-119.08,True
2.975,24,1438,454,665,416,33.99,-118.47,True
5.3307,16,5609,952,2624,934,33.87,-117.78,False
2.7598,10,9033,2224,5525,1845,33.71,-116.24,False
4.7953,26,6960,1454,4367,1437,33.84,-118.06,True
3.8571,36,1514,258,665,278,32.79,-117.19,True
2.5521,38,2265,801,2899,792,34.08,-118.27,False
3.2188,33,1688,313,808,298,34.05,-117.19,False
5.0897,36,1390,270,887,266,34.07,-117.91,True
2.5625,23,2502,481,1443,455,39.72,-122.04,False
2.9643,48,2278,477,1219,453,38.29,-122.3,False
4.03,15,2155,394,857,356,38.77,-120.58,False
3.5365,22,1283,256,3082,239,37.88,-121.17,False
2.6042,52,852,262,389,249,32.74,-117.16,True
7.1687,22,3488,452,1479,458,34.46,-119.81,True
2.5192,28,1686,417,1355,388,34.04,-117.97,False
3.2105,28,2243,399,1464,379,34.08,-117.18,False
2.5742,25,2474,513,1947,524,38.03,-121.32,False
2.4113,26,2057,472,1453,439,36.34,-119.27,False
3.5625,38,4116,949,1196,422,34.24,-117.3,False
2.3013,34,1440,309,808,294,35.13,-119.45,False
3.0958,39,1583,349,857,316,37.77,-122.16,False
3.6729,52,1777,368,624,350,38.56,-121.49,False
4.0132,26,2155,339,956,365,38.33,-122.31,False
2.9167,34,1248,284,986,272,34.96,-120.44,False
3.1458,21,4578,927,2818,900,33.12,-117.07,True
4.1908,38,2982,664,1122,572,34.06,-118.43,True
4.8854,52,2562,410,973,398,37.33,-121.91,True
4.0653,14,6277,1742,3025,1630,37.3,-121.93,True
3.125,11,1214,228,633,199,38.01,-120.24,False
4.7891,20,1335,290,717,243,36.43,-121.62,True
3.9052,2,4198,805,1943,673,33.82,-117.21,False
4.5272,17,2193,386,1148,372,38.36,-121.29,True
6.6264,25,2356,330,937,326,33.78,-118.05,True
7.203,19,5130,741,1887,712,37.83,-122.11,True
5.7965,27,3481,576,1660,560,33.82,-118.07,True
4.5332,5,9601,1639,4449,1575,37.69,-121.04,True
1.6389,37,1232,330,1086,330,32.66,-117.09,False
2.6417,8,3294,667,2277,652,37.64,-120.77,False
3.3929,39,1105,180,408,166,39.48,-121.79,False
