median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
3.1731,47,1734,453,1272,438,34.03,-118.32,False
2.8828,26,2312,525,1273,437,33.76,-117.85,True
2.295,32,1116,328,1265,302,33.95,-118.21,False
3.8615,26,1563,286,1145,313,32.61,-117.05,False
4.8958,33,1121,231,1038,236,34.25,-118.44,False
5.0091,33,2683,436,1520,456,33.77,-118.02,True
3.5529,43,3889,711,1466,663,32.76,-117.09,True
2.5313,38,870,205,1065,222,34.26,-118.41,False
3.2279,34,4314,878,2361,831,34.44,-119.29,True
5.0151,33,2921,652,1124,608,34.05,-118.42,True
1.746,19,1056,248,611,226,39.36,-123.1,False
2.9485,7,1347,301,799,276,34.07,-117.18,False
3.4792,34,1748,386,917,378,33.94,-118.03,False
1.8357,24,2493,693,1420,643,32.8,-116.96,False
2.1875,28,801,399,936,406,34.05,-118.45,True
3.8828,34,1347,212,676,201,33.82,-117.94,True
3.6359,33,2824,523,1797,493,34.08,-117.75,False
2.4667,33,2070,469,1851,467,33.98,-117.36,False
2.29,23,3967,766,1518,698,34.04,-117.05,False
3.9032,19,3516,710,1810,703,37.7,-122.13,True
3.6979,34,1565,296,1142,328,33.95,-117.46,False
4.4,51,2095,410,1126,429,37.75,-122.48,True
0.9437,52,188,62,301,72,38.44,-122.72,False
4.1951,32,2342,570,1445,453,33.77,-117.89,True
5.3124,52,1979,359,648,370,37.79,-122.44,True
2.6607,9,2268,594,1311,585,38.46,-122.74,False
2.8348,22,2101,514,1304,511,38.01,-121.31,False
3.1477,52,2583,672,1335,613,37.8,-122.41,True
2.375,26,162,27,86,25,37.65,-122.12,False
10.9508,52,1803,257,683,259,37.46,-122.15,True
1.775,29,1045,311,1245,273,36.51,-121.45,False
3.053,50,1152,341,519,225,33.52,-117.8,True
3.5288,11,1851,352,1049,369,38.78,-121.24,False
3.7232,31,3039,739,1199,697,33.78,-118.13,True
6.7644,19,3754,588,1692,550,37.0,-121.68,True
3.775,47,737,126,370,136,37.7,-122.47,True
