median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
1.8015,15.0,2873.0,903.0,1094.0,659.0,33.75,-117.01,False
5.0077,35.0,802.0,153.0,445.0,150.0,33.93,-118.0,True
3.1563,31.0,1643.0,499.0,1253.0,499.0,34.42,-119.71,True
15.0001,38.0,2176.0,266.0,798.0,243.0,34.19,-118.2,True
7.2315,35.0,3701.0,528.0,1511.0,517.0,37.88,-122.1,True
4.0714,19.0,2967.0,528.0,112.0,48.0,39.01,-120.06,True
5.0353,12.0,6474.0,1467.0,2516.0,1390.0,37.56,-122.29,True
2.6941,11.0,3606.0,699.0,2074.0,644.0,36.93,-120.04,False
2.0881,24.0,4210.0,920.0,1283.0,829.0,33.71,-117.2,False
2.964,14.0,3395.0,1059.0,2258.0,945.0,37.67,-122.48,True
1.5875,15.0,1517.0,361.0,1275.0,343.0,36.42,-119.09,False
3.2792,32.0,4071.0,888.0,1900.0,874.0,34.27,-119.24,True
4.6726,6.0,1891.0,341.0,969.0,330.0,36.81,-119.87,False
3.4455,4.0,2142.0,625.0,1176.0,483.0,33.52,-117.69,True
3.6362,6.0,5661.0,1287.0,2943.0,1162.0,34.17,-117.32,False
2.125,30.0,2502.0,523.0,1296.0,481.0,40.47,-122.33,False
2.4375,15.0,4784.0,1039.0,1810.0,986.0,33.22,-117.32,False
2.7717,52.0,1006.0,291.0,445.0,257.0,37.8,-122.44,True
3.8333,15.0,3042.0,588.0,918.0,336.0,38.89,-120.03,False
7.8239,29.0,1720.0,269.0,612.0,258.0,33.51,-117.74,True
4.2098,35.0,1458.0,262.0,723.0,257.0,32.79,-117.13,False
2.1786,46.0,2054.0,502.0,1170.0,494.0,35.28,-120.66,True
7.4219,31.0,1317.0,284.0,523.0,274.0,34.06,-118.43,True
3.575,52.0,3095.0,682.0,1269.0,639.0,37.77,-122.45,True
3.7014,24.0,2917.0,543.0,1878.0,531.0,38.15,-122.25,False
4.6357,4.0,23915.0,4135.0,10877.0,3958.0,33.15,-117.27,True
3.7419,52.0,2059.0,416.0,999.0,402.0,37.79,-122.46,True
2.3068,24.0,1535.0,276.0,664.0,273.0,39.77,-121.59,False
4.5814,24.0,4365.0,804.0,2663.0,753.0,33.71,-117.89,True
4.0324,22.0,3272.0,618.0,1784.0,591.0,33.99,-117.89,True
8.3841,35.0,1471.0,210.0,735.0,219.0,34.23,-118.52,True
1.6821,18.0,2226.0,490.0,859.0,451.0,40.57,-122.35,False
1.9937,21.0,1353.0,380.0,1688.0,367.0,34.07,-118.2,False
1.7418,8.0,3271.0,797.0,2700.0,688.0,35.79,-119.25,False
5.8269,16.0,2084.0,292.0,1099.0,292.0,38.35,-121.95,False
5.4372,30.0,2460.0,403.0,1277.0,395.0,33.79,-118.01,True
2.8359,30.0,3162.0,640.0,1660.0,639.0,36.78,-119.83,False
6.6331,36.0,1389.0,225.0,623.0,223.0,37.29,-121.9,True
2.918,39.0,4098.0,1100.0,2054.0,1053.0,34.0,-118.46,True
3.5333,15.0,1705.0,478.0,759.0,479.0,33.9,-117.88,False
6.3586,23.0,5647.0,786.0,2050.0,738.0,34.18,-118.83,True
3.7647,32.0,2622.0,541.0,1022.0,464.0,37.92,-122.51,True
4.0893,16.0,1586.0,377.0,625.0,344.0,34.15,-118.34,True
2.8406,34.0,5871.0,1914.0,2689.0,1789.0,37.81,-122.26,True
3.6,32.0,1444.0,317.0,1177.0,311.0,34.23,-118.37,False
2.375,36.0,21.0,7.0,21.0,9.0,34.03,-118.06,False
3.8304,34.0,2001.0,388.0,1461.0,397.0,34.09,-118.04,True
2.3159,13.0,4503.0,1137.0,3094.0,1091.0,33.16,-117.2,False
4.1339,26.0,2641.0,633.0,3657.0,617.0,33.79,-117.82,True
1.8571,16.0,4279.0,951.0,1596.0,666.0,38.99,-122.65,False
10.2849,26.0,3521.0,455.0,1336.0,451.0,33.64,-117.87,True
5.6018,16.0,2355.0,345.0,1014.0,348.0,38.37,-122.71,True
8.4443,17.0,3785.0,494.0,1527.0,507.0,34.15,-118.84,True
3.934,18.0,943.0,213.0,544.0,179.0,37.03,-121.79,True
1.3532,14.0,2374.0,557.0,723.0,427.0,39.03,-122.91,False
2.5,42.0,657.0,147.0,526.0,132.0,33.93,-118.25,False
7.2707,8.0,3088.0,474.0,1799.0,456.0,37.33,-121.77,True
3.6696,15.0,3080.0,617.0,1446.0,599.0,38.4,-122.84,True
5.5777,21.0,5541.0,776.0,2214.0,737.0,37.94,-122.03,True
2.4028,17.0,858.0,262.0,47.0,27.0,40.06,-121.54,False
4.75,20.0,2806.0,477.0,1369.0,460.0,38.47,-122.66,True
3.1103,33.0,1039.0,256.0,1432.0,272.0,34.21,-119.17,False
3.3333,40.0,2549.0,591.0,1156.0,546.0,34.16,-118.24,True
4.433,34.0,2579.0,561.0,1237.0,517.0,34.19,-118.56,True
1.6116,52.0,1186.0,341.0,1038.0,320.0,38.59,-121.48,False
4.6186,32.0,3366.0,677.0,2857.0,669.0,34.18,-119.19,True
6.4335,7.0,13703.0,2352.0,4446.0,1856.0,32.83,-117.08,True
5.419,6.0,4223.0,672.0,1747.0,631.0,38.73,-121.28,True
4.1875,6.0,3769.0,669.0,2061.0,648.0,36.84,-121.38,True
1.8571,39.0,2467.0,529.0,1433.0,502.0,39.91,-122.19,False
4.7168,11.0,5121.0,899.0,2258.0,901.0,38.55,-121.8,True
4.225,34.0,3203.0,653.0,2072.0,691.0,33.83,-118.03,True
2.9883,41.0,2369.0,544.0,1252.0,522.0,34.05,-118.37,True
3.825,27.0,923.0,186.0,1014.0,204.0,33.88,-118.08,False
5.0862,2.0,790.0,135.0,235.0,87.0,38.43,-121.85,False
2.0221,51.0,2083.0,559.0,874.0,524.0,38.56,-121.47,False
4.87,19.0,2899.0,499.0,1356.0,512.0,33.03,-117.27,True
2.1357,28.0,1072.0,331.0,692.0,321.0,32.8,-117.24,True
2.6561,14.0,5526.0,1916.0,6799.0,1796.0,33.75,-117.87,False
4.2297,47.0,4234.0,1156.0,1808.0,1093.0,37.45,-122.16,True
6.5,20.0,200.0,25.0,83.0,31.0,37.69,-122.03,True
5.392,52.0,1539.0,212.0,535.0,224.0,32.75,-117.18,True
4.7319,35.0,2217.0,447.0,1000.0,450.0,33.93,-118.4,True
3.1397,52.0,830.0,183.0,479.0,179.0,34.16,-118.27,True
2.2734,47.0,2161.0,440.0,966.0,360.0,38.09,-122.22,False
8.5621,23.0,2111.0,306.0,979.0,288.0,33.89,-117.99,True
3.3375,32.0,1605.0,314.0,986.0,306.0,33.85,-117.9,True
4.1333,13.0,5841.0,955.0,2455.0,915.0,34.53,-117.25,False
3.3152,23.0,1290.0,283.0,1060.0,279.0,34.4,-118.92,True
1.1705,32.0,2238.0,471.0,1292.0,467.0,33.91,-118.27,False
3.2723,39.0,1302.0,303.0,800.0,291.0,34.14,-118.0,False
4.6429,36.0,956.0,159.0,416.0,157.0,33.85,-118.1,True
4.4435,35.0,1517.0,257.0,658.0,245.0,34.14,-117.27,False
10.3599,31.0,9320.0,1143.0,2980.0,1109.0,34.14,-118.48,True
