age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
37.0,management,married,tertiary,no,1403.0,yes,no,cellular,10.0,jul,91.0,15.0,-1.0,0.0,unknown,False
43.0,services,single,secondary,no,532.0,yes,no,unknown,9.0,jun,216.0,2.0,-1.0,0.0,unknown,False
48.0,blue-collar,married,unknown,no,439.0,yes,no,cellular,2.0,feb,212.0,1.0,249.0,2.0,other,False
45.0,blue-collar,married,primary,no,1227.0,no,no,unknown,5.0,jun,127.0,3.0,-1.0,0.0,unknown,False
23.0,entrepreneur,single,secondary,no,1128.0,yes,no,cellular,18.0,may,77.0,3.0,-1.0,0.0,unknown,False
55.0,services,divorced,tertiary,no,1983.0,yes,no,telephone,19.0,nov,123.0,1.0,-1.0,0.0,unknown,False
49.0,blue-collar,single,secondary,no,-367.0,yes,no,cellular,2.0,feb,98.0,1.0,207.0,1.0,failure,False
36.0,admin.,divorced,secondary,no,307.0,yes,no,unknown,13.0,may,121.0,2.0,-1.0,0.0,unknown,False
33.0,services,married,secondary,no,293.0,yes,no,cellular,20.0,nov,834.0,3.0,-1.0,0.0,unknown,False
29.0,technician,single,tertiary,no,910.0,yes,no,cellular,11.0,may,278.0,1.0,-1.0,0.0,unknown,False
60.0,retired,divorced,tertiary,no,4.0,yes,no,cellular,26.0,may,400.0,3.0,358.0,2.0,failure,False
28.0,blue-collar,married,secondary,no,-95.0,yes,no,unknown,13.0,may,200.0,1.0,-1.0,0.0,unknown,False
44.0,technician,married,secondary,no,56.0,no,no,cellular,22.0,aug,148.0,8.0,-1.0,0.0,unknown,False
50.0,blue-collar,married,secondary,no,326.0,no,no,cellular,28.0,aug,157.0,9.0,-1.0,0.0,unknown,False
38.0,admin.,married,secondary,no,-295.0,no,no,cellular,14.0,jul,356.0,3.0,-1.0,0.0,unknown,False
52.0,retired,married,secondary,no,1956.0,no,no,unknown,6.0,jun,384.0,2.0,-1.0,0.0,unknown,False
42.0,services,married,primary,no,473.0,yes,no,cellular,30.0,jan,54.0,1.0,-1.0,0.0,unknown,False
64.0,entrepreneur,married,tertiary,no,2331.0,no,no,telephone,9.0,nov,201.0,1.0,-1.0,0.0,unknown,True
33.0,management,single,tertiary,no,1304.0,yes,no,cellular,18.0,may,536.0,2.0,-1.0,0.0,unknown,True
28.0,management,single,tertiary,no,207.0,no,no,cellular,28.0,aug,129.0,1.0,94.0,4.0,failure,False
26.0,blue-collar,married,secondary,no,-11.0,yes,yes,cellular,17.0,jul,1150.0,3.0,-1.0,0.0,unknown,True
33.0,technician,single,tertiary,no,469.0,no,no,cellular,26.0,aug,158.0,9.0,-1.0,0.0,unknown,False
26.0,blue-collar,single,secondary,no,311.0,yes,no,cellular,7.0,may,798.0,2.0,-1.0,0.0,unknown,True
33.0,blue-collar,married,primary,no,-191.0,yes,yes,cellular,9.0,jul,1290.0,4.0,-1.0,0.0,unknown,True
31.0,management,single,tertiary,no,533.0,no,no,cellular,12.0,nov,90.0,3.0,93.0,6.0,success,True
39.0,admin.,married,unknown,no,378.0,no,no,unknown,20.0,jun,17.0,5.0,-1.0,0.0,unknown,False
26.0,admin.,single,secondary,no,2509.0,no,no,cellular,19.0,feb,654.0,3.0,-1.0,0.0,unknown,True
41.0,blue-collar,married,secondary,no,153.0,yes,no,unknown,27.0,may,389.0,1.0,-1.0,0.0,unknown,False
37.0,technician,married,secondary,no,5287.0,yes,yes,cellular,19.0,nov,599.0,4.0,100.0,2.0,failure,False
60.0,admin.,married,primary,no,686.0,yes,yes,cellular,16.0,jul,122.0,1.0,-1.0,0.0,unknown,False
59.0,technician,married,secondary,no,925.0,yes,no,telephone,10.0,jul,96.0,1.0,-1.0,0.0,unknown,False
35.0,management,married,tertiary,no,209.0,yes,no,cellular,17.0,nov,188.0,1.0,-1.0,0.0,unknown,False
55.0,technician,married,tertiary,no,1320.0,no,no,cellular,28.0,apr,387.0,2.0,-1.0,0.0,unknown,True
42.0,management,divorced,secondary,no,117.0,yes,no,unknown,9.0,may,105.0,1.0,-1.0,0.0,unknown,False
56.0,management,married,tertiary,no,171.0,no,yes,telephone,17.0,jul,610.0,2.0,-1.0,0.0,unknown,False
40.0,admin.,single,secondary,no,263.0,yes,no,unknown,6.0,may,231.0,1.0,-1.0,0.0,unknown,False
27.0,technician,single,secondary,no,3933.0,no,no,cellular,28.0,jul,837.0,3.0,-1.0,0.0,unknown,True
37.0,technician,married,tertiary,no,1561.0,no,no,cellular,29.0,aug,88.0,7.0,-1.0,0.0,unknown,False
36.0,management,married,tertiary,no,3874.0,no,no,cellular,25.0,aug,425.0,6.0,-1.0,0.0,unknown,False
24.0,blue-collar,single,secondary,no,167.0,no,yes,cellular,25.0,may,288.0,1.0,96.0,2.0,success,True
49.0,entrepreneur,married,tertiary,no,18904.0,yes,no,unknown,2.0,jun,113.0,3.0,-1.0,0.0,unknown,False
44.0,management,married,tertiary,no,1945.0,no,no,unknown,14.0,may,191.0,1.0,-1.0,0.0,unknown,False
44.0,housemaid,married,primary,no,64.0,no,yes,cellular,29.0,jul,223.0,6.0,-1.0,0.0,unknown,False
59.0,retired,married,unknown,no,575.0,no,no,cellular,22.0,aug,146.0,3.0,-1.0,0.0,unknown,False
45.0,admin.,married,secondary,no,153.0,no,no,cellular,5.0,aug,277.0,1.0,-1.0,0.0,unknown,True
49.0,self-employed,divorced,secondary,no,6116.0,yes,no,cellular,21.0,nov,43.0,1.0,-1.0,0.0,unknown,False
52.0,retired,married,secondary,no,411.0,yes,no,cellular,3.0,feb,180.0,3.0,200.0,10.0,other,False
31.0,technician,single,unknown,no,187.0,no,no,cellular,17.0,jul,86.0,1.0,-1.0,0.0,unknown,False
32.0,technician,married,secondary,no,4174.0,yes,no,unknown,21.0,may,314.0,2.0,-1.0,0.0,unknown,False
51.0,blue-collar,married,primary,no,3844.0,no,no,cellular,15.0,mar,195.0,2.0,215.0,1.0,other,False
72.0,retired,married,secondary,no,1533.0,no,no,cellular,16.0,dec,546.0,2.0,-1.0,0.0,unknown,True
49.0,blue-collar,married,primary,no,3652.0,yes,yes,cellular,11.0,may,568.0,1.0,285.0,2.0,other,False
30.0,admin.,single,secondary,no,125.0,yes,no,cellular,16.0,aug,140.0,3.0,116.0,1.0,other,False
37.0,services,single,secondary,no,2571.0,no,no,unknown,6.0,jun,40.0,2.0,-1.0,0.0,unknown,False
49.0,services,divorced,secondary,no,933.0,no,yes,cellular,29.0,jul,92.0,33.0,-1.0,0.0,unknown,False
56.0,admin.,married,secondary,no,45.0,no,no,unknown,5.0,may,1467.0,1.0,-1.0,0.0,unknown,True
40.0,retired,single,primary,no,0.0,no,no,unknown,5.0,may,136.0,2.0,-1.0,0.0,unknown,False
38.0,technician,divorced,secondary,no,1803.0,no,yes,cellular,17.0,jul,172.0,1.0,-1.0,0.0,unknown,False
37.0,self-employed,single,tertiary,no,984.0,no,no,unknown,6.0,jun,334.0,1.0,-1.0,0.0,unknown,False
51.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,21.0,nov,8.0,6.0,-1.0,0.0,unknown,False
43.0,blue-collar,married,primary,no,517.0,yes,no,cellular,20.0,apr,138.0,2.0,263.0,7.0,failure,False
50.0,self-employed,married,secondary,no,4440.0,no,yes,cellular,31.0,jul,12.0,3.0,-1.0,0.0,unknown,False
31.0,management,married,secondary,no,8629.0,yes,no,unknown,21.0,may,27.0,2.0,-1.0,0.0,unknown,False
47.0,blue-collar,married,secondary,no,-18.0,no,yes,cellular,22.0,aug,155.0,2.0,-1.0,0.0,unknown,False
37.0,technician,single,secondary,no,29.0,no,no,unknown,3.0,jul,269.0,2.0,-1.0,0.0,unknown,False
