median income,median age,total rooms,total bedrooms,population,households,latitude,longitude,label
3.0161,52,2650,566,1468,567,37.77,-122.25,True
2.7188,26,1707,308,761,250,41.07,-121.11,False
3.0348,20,7003,1409,3107,1315,38.63,-121.32,False
2.5847,17,2813,565,1345,488,33.78,-117.06,False
0.9011,50,760,190,377,122,37.81,-122.29,False
2.9375,19,1241,244,850,237,36.33,-119.67,False
4.1115,35,2356,478,1659,480,33.79,-117.98,False
5.2043,15,3253,573,1408,586,35.64,-117.68,False
5.3002,8,2628,428,1158,393,37.98,-121.34,True
4.9375,19,2512,575,1275,544,33.87,-118.36,True
3.1204,52,1722,448,1122,425,34.09,-118.16,True
6.5284,16,1426,216,652,226,33.9,-117.89,True
6.2047,16,1049,154,467,160,32.83,-117.1,True
2.7708,30,2016,622,1359,557,34.17,-118.38,True
1.6991,17,2556,587,1005,401,34.89,-114.65,False
4.1366,10,2775,717,1581,633,33.71,-117.93,False
1.6094,27,1388,296,1056,284,36.66,-119.6,False
4.8056,36,2649,542,1111,557,37.98,-122.56,True
2.05,34,1133,254,495,187,38.54,-120.79,False
5.282,24,1888,319,950,319,32.85,-117.0,False
5.1129,14,1672,295,704,293,33.53,-117.72,True
3.371,42,3008,659,1817,664,37.72,-122.17,False
5.2405,36,1267,191,640,200,34.09,-117.87,True
2.1722,12,7626,1704,2823,1554,33.76,-116.99,False
5.4788,28,895,127,346,115,33.83,-117.56,True
10.3048,36,1025,150,316,126,33.61,-117.92,True
1.735,14,1527,325,1453,332,32.73,-115.53,False
3.625,52,20,4,74,9,38.51,-121.47,False
8.4411,2,556,63,179,54,33.97,-117.78,True
10.3345,5,2255,269,876,258,37.76,-121.93,True
1.5909,44,626,256,572,229,32.72,-117.17,True
4.1483,25,4026,791,1850,709,37.95,-121.96,True
3.0721,37,2483,459,1072,445,37.67,-121.01,False
4.6154,35,1185,202,615,191,32.78,-115.56,False
10.898,30,4402,563,1582,551,33.79,-118.39,True
2.5865,14,2925,625,1226,437,38.6,-120.76,False
2.1354,29,2452,700,3029,665,34.05,-117.74,False
1.4387,37,3009,733,1513,588,38.62,-121.44,False
1.7262,18,1451,278,695,254,40.58,-123.18,False
2.6333,41,1445,410,1052,388,34.29,-119.3,False
3.6546,30,2053,368,1496,391,34.16,-119.18,True
2.4539,28,1499,574,3328,595,33.73,-117.85,False
2.5938,45,350,62,187,63,37.55,-120.85,True
2.5727,27,2475,548,1703,517,38.25,-121.3,False
1.3023,17,2248,535,927,427,35.64,-118.47,False
4.5526,10,2086,380,1073,378,38.67,-121.8,False
3.1887,16,7194,1976,3687,1894,34.18,-118.53,True
3.6486,25,6082,1763,2616,1644,34.16,-118.34,True
4.0801,27,2958,655,1285,577,37.52,-122.28,True
2.7321,28,1049,235,705,208,36.85,-121.79,False
1.4871,27,1654,478,1141,420,38.03,-121.94,False
7.3715,17,821,163,229,164,34.15,-118.16,True
2.2813,15,2514,482,1166,503,38.72,-121.3,False
3.0208,44,1730,343,782,278,35.34,-119.01,False
4.0469,33,1903,386,1187,340,34.1,-118.22,True
2.8833,19,1026,205,424,152,39.31,-123.15,False
4.3542,5,1998,500,1185,446,33.57,-117.65,True
4.5321,14,6360,1236,2876,1127,38.07,-122.16,True
4.25,27,2905,587,1781,561,33.76,-118.02,True
1.5553,42,3894,2293,6846,2156,34.06,-118.29,False
3.9227,33,3659,590,1773,615,34.08,-117.66,False
3.5819,36,1530,341,703,317,34.28,-119.25,True
3.4227,26,1638,457,1155,437,34.11,-118.19,False
2.1199,34,2533,862,2011,778,32.72,-117.14,False
1.9866,30,977,264,736,258,34.19,-118.38,False
1.4514,38,1156,241,877,200,33.97,-117.37,False
3.5625,15,4236,753,703,255,34.25,-117.17,False
5.7385,28,2714,502,1389,490,37.25,-121.9,True
3.24,45,3046,633,1448,599,34.18,-118.34,True
1.5911,29,2610,597,1659,571,36.07,-119.02,False
1.9041,30,859,221,912,191,33.96,-118.24,False
5.3409,15,1575,262,716,259,38.48,-122.68,True
5.4031,4,2369,566,996,435,33.45,-117.6,True
2.5795,12,4890,1152,1289,570,33.19,-116.37,False
4.0357,44,1527,246,608,245,34.02,-118.34,True
