median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
4.5375,23.0,184.0,44.0,118.0,40.0,37.74,-122.44,True
2.5164,36.0,2191.0,531.0,1563.0,524.0,37.96,-122.35,False
4.9,12.0,3605.0,576.0,1556.0,549.0,38.72,-121.24,True
2.625,47.0,881.0,248.0,753.0,241.0,37.78,-122.21,False
3.5278,25.0,2171.0,431.0,1053.0,422.0,38.55,-121.39,False
2.7236,19.0,3267.0,614.0,1252.0,566.0,38.36,-120.69,False
3.0,37.0,1252.0,267.0,686.0,256.0,38.68,-121.17,False
3.6897,25.0,692.0,146.0,504.0,167.0,38.57,-121.32,False
1.7105,21.0,2171.0,483.0,1315.0,450.0,35.5,-119.27,False
5.4337,11.0,3045.0,522.0,1563.0,516.0,36.3,-119.33,False
2.3266,43.0,3807.0,952.0,1484.0,850.0,38.58,-121.47,False
2.1458,22.0,354.0,121.0,530.0,115.0,36.72,-119.78,False
5.5289,43.0,2216.0,375.0,918.0,388.0,32.74,-117.24,True
1.5045,43.0,1868.0,456.0,1061.0,407.0,37.82,-122.27,False
2.2621,32.0,1377.0,444.0,768.0,422.0,34.15,-118.25,True
5.311,8.0,8552.0,1437.0,3335.0,1323.0,33.12,-117.25,True
3.8897,52.0,2159.0,424.0,824.0,388.0,37.88,-122.29,True
6.2223,52.0,1621.0,284.0,588.0,272.0,34.07,-118.34,True
2.4598,36.0,2781.0,574.0,1438.0,519.0,37.76,-122.16,False
2.8182,12.0,2497.0,491.0,1153.0,462.0,40.92,-124.09,False
1.837,27.0,2587.0,729.0,1500.0,623.0,37.96,-122.04,False
3.73,11.0,1711.0,493.0,1094.0,543.0,37.32,-121.96,True
3.5,43.0,1145.0,230.0,586.0,254.0,37.53,-122.27,True
3.375,16.0,4609.0,1220.0,2147.0,1007.0,34.23,-119.18,True
2.1056,34.0,2194.0,519.0,1326.0,515.0,34.9,-117.01,False
3.3026,14.0,2472.0,685.0,1292.0,621.0,34.43,-119.88,True
3.7105,22.0,4982.0,1358.0,2237.0,1220.0,34.16,-118.45,True
2.2202,22.0,2078.0,431.0,1336.0,456.0,36.05,-119.02,False
2.9072,8.0,12526.0,2495.0,6133.0,2324.0,34.54,-117.22,False
3.0917,38.0,1035.0,247.0,599.0,224.0,37.67,-122.11,False
3.625,18.0,1048.0,185.0,469.0,162.0,38.37,-122.0,False
2.0,52.0,1837.0,426.0,1062.0,343.0,33.98,-118.31,False
1.1917,29.0,551.0,166.0,224.0,107.0,33.94,-116.57,False
4.1064,16.0,3471.0,708.0,1769.0,691.0,33.86,-117.78,True
8.1484,36.0,1831.0,296.0,871.0,269.0,34.03,-118.4,True
5.6704,35.0,1742.0,283.0,812.0,282.0,33.91,-118.37,True
4.0846,36.0,2762.0,472.0,1576.0,493.0,33.94,-118.09,True
1.6509,17.0,720.0,174.0,333.0,117.0,33.69,-114.56,False
6.4559,16.0,2896.0,404.0,1165.0,379.0,34.15,-117.64,True
2.1944,50.0,180.0,89.0,356.0,76.0,34.02,-118.25,False
4.1492,34.0,1732.0,399.0,1120.0,401.0,34.25,-118.47,True
2.2596,33.0,1025.0,261.0,854.0,269.0,34.07,-117.73,False
2.9063,42.0,909.0,215.0,646.0,198.0,37.73,-122.18,False
2.2169,21.0,2004.0,385.0,1397.0,398.0,36.11,-119.58,False
1.1667,52.0,210.0,56.0,183.0,56.0,37.81,-122.27,False
4.1293,3.0,1629.0,317.0,1005.0,312.0,32.87,-115.6,False
4.1289,13.0,4284.0,1042.0,2146.0,937.0,38.03,-122.44,False
3.7821,5.0,3821.0,705.0,2179.0,694.0,36.79,-119.89,False
2.7535,24.0,2932.0,955.0,5516.0,911.0,33.74,-117.9,False
4.0781,26.0,4050.0,712.0,2072.0,636.0,38.64,-122.94,True
5.3903,29.0,3058.0,488.0,1197.0,474.0,33.75,-117.8,True
2.2679,12.0,1230.0,277.0,1334.0,260.0,33.68,-116.16,False
2.9569,27.0,3316.0,636.0,2362.0,532.0,33.82,-116.49,False
6.7703,43.0,2511.0,456.0,808.0,407.0,34.07,-118.46,True
5.0201,18.0,2515.0,443.0,1442.0,449.0,32.82,-116.89,False
2.2216,22.0,6050.0,1387.0,1432.0,890.0,33.8,-116.54,True
3.125,19.0,301.0,65.0,150.0,56.0,34.12,-116.05,False
6.0198,16.0,2240.0,300.0,1221.0,305.0,37.23,-121.79,True
4.875,32.0,1434.0,296.0,672.0,285.0,33.8,-118.35,True
5.0029,26.0,5188.0,892.0,2341.0,906.0,38.1,-122.55,True
7.629,34.0,3646.0,610.0,1390.0,607.0,34.14,-118.47,True
8.3818,13.0,3759.0,489.0,1496.0,499.0,33.83,-117.83,True
2.3,52.0,248.0,86.0,173.0,69.0,38.1,-122.25,False
3.6023,37.0,1394.0,313.0,1111.0,327.0,34.3,-118.43,False
