median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,label
3.8667,37.0,4368.0,779.0,2083.0,741.0,38.09,-122.21,False
4.8359,25.0,7060.0,1159.0,3903.0,1139.0,33.68,-117.9,True
2.8462,36.0,2019.0,369.0,878.0,356.0,38.58,-121.39,False
2.8021,33.0,1587.0,374.0,1159.0,331.0,33.84,-117.89,True
2.6136,47.0,2133.0,689.0,2104.0,662.0,34.08,-118.25,False
2.4659,45.0,1778.0,339.0,839.0,319.0,38.35,-121.99,False
2.0216,17.0,1118.0,270.0,560.0,244.0,37.09,-121.02,False
2.7284,26.0,1225.0,199.0,717.0,204.0,33.98,-117.6,True
4.0227,19.0,3225.0,548.0,1760.0,542.0,36.77,-119.58,False
6.0,25.0,3112.0,435.0,1098.0,401.0,33.78,-118.05,True
4.6187,6.0,6160.0,993.0,2997.0,1029.0,33.25,-117.25,True
1.6563,37.0,2351.0,564.0,1591.0,549.0,37.96,-121.23,False
4.3162,26.0,3069.0,518.0,1524.0,539.0,34.7,-120.48,False
3.1053,12.0,1096.0,240.0,1175.0,278.0,37.92,-121.29,False
3.0382,23.0,6114.0,1623.0,4088.0,1521.0,33.74,-117.83,True
4.0833,33.0,1770.0,370.0,1346.0,366.0,33.93,-117.94,False
3.75,27.0,3997.0,1073.0,1901.0,966.0,37.77,-122.28,True
3.7175,17.0,5160.0,851.0,2344.0,781.0,33.73,-116.94,False
4.0441,45.0,1818.0,408.0,1705.0,373.0,33.94,-118.2,False
3.7973,4.0,5351.0,1210.0,2988.0,1101.0,34.12,-117.56,True
3.1406,32.0,3218.0,739.0,2368.0,730.0,34.0,-118.15,False
2.2746,24.0,2528.0,947.0,2437.0,861.0,37.49,-122.21,True
4.625,33.0,2017.0,370.0,949.0,342.0,38.21,-122.33,True
1.9787,39.0,2806.0,662.0,1659.0,638.0,38.68,-121.78,False
2.2429,26.0,1855.0,553.0,1109.0,536.0,34.1,-117.66,False
4.6674,16.0,4675.0,834.0,2188.0,817.0,32.84,-116.92,False
5.1068,35.0,1865.0,335.0,1074.0,337.0,34.25,-118.48,True
8.1988,16.0,3574.0,466.0,1503.0,487.0,37.23,-121.89,True
2.4196,41.0,1164.0,211.0,476.0,171.0,36.95,-120.08,False
3.0208,32.0,1020.0,215.0,421.0,198.0,41.06,-124.14,False
5.8453,10.0,1572.0,232.0,247.0,104.0,40.23,-121.19,True
6.2182,30.0,3033.0,540.0,1440.0,507.0,37.32,-122.06,True
3.1875,13.0,3839.0,715.0,1486.0,532.0,38.02,-120.27,False
2.2844,27.0,5693.0,1487.0,2334.0,1387.0,38.62,-121.39,False
2.625,20.0,531.0,126.0,231.0,96.0,38.71,-122.64,False
1.3897,38.0,238.0,72.0,191.0,67.0,36.61,-121.85,False
6.0532,12.0,1678.0,241.0,765.0,281.0,35.6,-117.68,False
4.1842,34.0,1706.0,276.0,628.0,243.0,34.36,-119.71,True
1.9872,48.0,1766.0,497.0,1908.0,466.0,33.78,-118.2,False
6.777,23.0,4911.0,693.0,1480.0,606.0,36.58,-121.94,True
2.625,36.0,811.0,168.0,514.0,152.0,37.95,-121.23,False
2.7625,52.0,830.0,200.0,701.0,189.0,34.07,-118.26,True
2.6635,16.0,3895.0,896.0,1762.0,855.0,38.57,-121.37,False
3.5227,19.0,2652.0,520.0,1421.0,491.0,32.61,-116.79,True
5.253,5.0,9179.0,1361.0,4573.0,1294.0,33.96,-117.23,False
6.1642,13.0,3480.0,528.0,1432.0,532.0,38.78,-121.18,True
4.504,28.0,2405.0,462.0,1011.0,378.0,34.24,-118.7,True
1.7059,26.0,2481.0,620.0,2411.0,552.0,33.94,-117.46,False
3.2284,18.0,3447.0,857.0,3663.0,817.0,34.25,-118.41,False
4.3456,19.0,862.0,167.0,407.0,183.0,37.66,-122.13,False
3.8125,9.0,1961.0,595.0,966.0,275.0,33.76,-116.24,False
2.0436,46.0,1680.0,453.0,1570.0,435.0,33.98,-117.36,False
1.8933,18.0,1650.0,377.0,675.0,282.0,40.85,-123.13,False
1.6955,29.0,3684.0,1301.0,3891.0,1143.0,33.78,-118.16,False
5.1626,40.0,3070.0,570.0,1264.0,506.0,33.83,-118.38,True
3.9741,28.0,2831.0,552.0,2330.0,557.0,34.08,-117.96,False
3.5568,37.0,2824.0,633.0,1619.0,573.0,34.26,-118.3,True
5.5248,22.0,2346.0,380.0,1217.0,382.0,32.68,-116.98,False
4.1902,42.0,1036.0,199.0,656.0,215.0,34.07,-118.14,True
5.2131,48.0,2124.0,319.0,785.0,319.0,34.11,-118.12,True
2.9571,18.0,3821.0,795.0,2831.0,769.0,33.77,-118.3,True
3.1812,22.0,765.0,198.0,390.0,176.0,37.38,-121.95,False
2.785,36.0,2507.0,466.0,1227.0,474.0,36.77,-119.76,False
3.83,35.0,1499.0,289.0,1112.0,268.0,34.03,-117.94,False
3.7083,43.0,1426.0,272.0,871.0,276.0,33.83,-118.22,False
3.155,25.0,3642.0,726.0,1729.0,673.0,35.11,-120.59,True
6.1557,35.0,2556.0,404.0,946.0,399.0,33.41,-117.61,True
2.3456,12.0,1893.0,493.0,1054.0,389.0,34.13,-117.37,False
2.6734,26.0,3832.0,1074.0,2340.0,904.0,33.97,-118.35,False
10.7569,52.0,1207.0,152.0,465.0,162.0,37.75,-122.46,True
5.2835,33.0,3296.0,537.0,1345.0,556.0,32.75,-117.02,True
5.4482,20.0,563.0,107.0,246.0,123.0,37.95,-122.05,True
7.5552,39.0,2040.0,336.0,926.0,351.0,33.9,-118.41,True
2.1602,14.0,2985.0,607.0,2250.0,607.0,36.34,-119.31,False
2.75,32.0,1821.0,345.0,812.0,299.0,36.32,-119.25,False
4.3036,35.0,1818.0,339.0,828.0,319.0,33.88,-118.32,True
3.5054,33.0,1278.0,311.0,1157.0,320.0,33.82,-118.21,False
1.8692,15.0,1318.0,296.0,567.0,276.0,38.96,-122.83,False
4.2109,9.0,1830.0,353.0,1515.0,220.0,34.45,-119.78,True
